epoch	position	reward
0	0	0.243091
0	1	0.070281
0	2	0.061835
0	3	0.062374
0	4	0.061951
0	5	0.061970
0	6	0.062055
0	7	0.062081
0	8	0.062114
0	9	0.062040
0	10	0.062124
0	11	0.062273
0	12	0.062197
0	13	0.062259
0	14	0.062179
0	15	0.062171
0	16	0.062252
0	17	0.062210
0	18	0.062124
0	19	0.062292
0	0	0.251318
0	1	0.095923
0	2	0.091808
0	3	0.090393
0	4	0.089980
0	5	0.089854
0	6	0.089708
0	7	0.089585
0	8	0.089668
0	9	0.089591
0	10	0.089711
0	11	0.089659
0	12	0.089720
0	13	0.089663
0	14	0.089813
0	15	0.089652
0	16	0.089725
0	17	0.089742
0	18	0.089686
0	19	0.089813
0	0	0.285101
0	1	0.084399
0	2	0.070570
0	3	0.067289
0	4	0.066068
0	5	0.066228
0	6	0.065931
0	7	0.065795
0	8	0.065939
0	9	0.066019
0	10	0.066064
0	11	0.066030
0	12	0.065985
0	13	0.065999
0	14	0.066009
0	15	0.066068
0	16	0.066178
0	17	0.066144
0	18	0.066127
0	19	0.066153
1	0	0.243205
1	1	0.066804
1	2	0.060874
1	3	0.060927
1	4	0.061843
1	5	0.061192
1	6	0.059286
1	7	0.059396
1	8	0.059430
1	9	0.059505
1	10	0.059369
1	11	0.059453
1	12	0.059317
1	13	0.059374
1	14	0.059364
1	15	0.059329
1	16	0.059305
1	17	0.059338
1	18	0.059215
1	19	0.059236
1	0	0.257343
1	1	0.090067
1	2	0.083265
1	3	0.077725
1	4	0.077647
1	5	0.077350
1	6	0.077907
1	7	0.077811
1	8	0.077939
1	9	0.077899
1	10	0.077846
1	11	0.077919
1	12	0.077903
1	13	0.077982
1	14	0.077869
1	15	0.077952
1	16	0.078009
1	17	0.078037
1	18	0.077948
1	19	0.077903
1	0	0.245046
1	1	0.059941
1	2	0.059300
1	3	0.056089
1	4	0.054178
1	5	0.054224
1	6	0.052265
1	7	0.052258
1	8	0.052014
1	9	0.052146
1	10	0.052075
1	11	0.051970
1	12	0.051985
1	13	0.052060
1	14	0.051970
1	15	0.051891
1	16	0.051787
1	17	0.051855
1	18	0.051764
1	19	0.051568
2	0	0.199052
2	1	0.064578
2	2	0.060312
2	3	0.059512
2	4	0.059449
2	5	0.059166
2	6	0.059338
2	7	0.059071
2	8	0.059265
2	9	0.059215
2	10	0.059264
2	11	0.059161
2	12	0.059118
2	13	0.059194
2	14	0.059066
2	15	0.059035
2	16	0.058915
2	17	0.058830
2	18	0.058716
2	19	0.058976
2	0	0.205184
2	1	0.031857
2	2	0.024109
2	3	0.024235
2	4	0.023427
2	5	0.023323
2	6	0.023278
2	7	0.023246
2	8	0.023298
2	9	0.023283
2	10	0.023317
2	11	0.023277
2	12	0.023321
2	13	0.023382
2	14	0.023442
2	15	0.023347
2	16	0.023422
2	17	0.023306
2	18	0.023358
2	19	0.023430
2	0	0.157175
2	1	0.016635
2	2	0.013323
2	3	0.009944
2	4	0.008728
2	5	0.008844
2	6	0.008866
2	7	0.008931
2	8	0.008977
2	9	0.008961
2	10	0.008981
2	11	0.008956
2	12	0.009003
2	13	0.008975
2	14	0.008970
2	15	0.008917
2	16	0.008926
2	17	0.008974
2	18	0.008915
2	19	0.008905
3	0	0.170404
3	1	0.042294
3	2	0.033502
3	3	0.036705
3	4	0.036441
3	5	0.036161
3	6	0.036060
3	7	0.035900
3	8	0.035994
3	9	0.035963
3	10	0.035857
3	11	0.035818
3	12	0.035940
3	13	0.035909
3	14	0.036066
3	15	0.036031
3	16	0.035981
3	17	0.035904
3	18	0.035853
3	19	0.035867
3	0	0.220085
3	1	0.083157
3	2	0.071412
3	3	0.065212
3	4	0.066358
