epoch	position	reward
0	0	0.156910
0	1	0.068562
0	2	0.055707
0	3	0.057745
0	4	0.051335
0	5	0.049956
0	6	0.048901
0	7	0.046890
0	8	0.047141
0	9	0.045966
0	10	0.046975
0	11	0.047025
0	12	0.047249
0	13	0.047270
0	14	0.047131
0	15	0.046311
0	16	0.046466
0	17	0.046474
0	18	0.046610
0	19	0.046365
0	0	0.201987
0	1	0.079622
0	2	0.068654
0	3	0.058900
0	4	0.060105
0	5	0.054346
0	6	0.049700
0	7	0.052002
0	8	0.051392
0	9	0.051720
0	10	0.050792
0	11	0.051352
0	12	0.051597
0	13	0.051543
0	14	0.050589
0	15	0.050974
0	16	0.050391
0	17	0.051432
0	18	0.050999
0	19	0.051084
0	0	0.200392
0	1	0.110906
0	2	0.095776
0	3	0.097166
0	4	0.098310
0	5	0.098422
0	6	0.092918
0	7	0.095749
0	8	0.093915
0	9	0.091998
0	10	0.092808
0	11	0.092847
0	12	0.092741
0	13	0.093149
0	14	0.093250
0	15	0.093343
0	16	0.093349
0	17	0.093035
0	18	0.092606
0	19	0.092434
1	0	0.226751
1	1	0.084247
1	2	0.066470
1	3	0.064828
1	4	0.062477
1	5	0.060059
1	6	0.055077
1	7	0.055283
1	8	0.055812
1	9	0.055016
1	10	0.055583
1	11	0.055373
1	12	0.055705
1	13	0.055591
1	14	0.056180
1	15	0.056677
1	16	0.055282
1	17	0.056738
1	18	0.056522
1	19	0.056473
1	0	0.284636
1	1	0.141411
1	2	0.120897
1	3	0.122093
1	4	0.111638
1	5	0.112679
1	6	0.112670
1	7	0.110040
1	8	0.111148
1	9	0.110421
1	10	0.109609
1	11	0.110228
1	12	0.110412
1	13	0.110153
1	14	0.111566
1	15	0.111000
1	16	0.109955
1	17	0.108690
1	18	0.109777
1	19	0.108585
1	0	0.188160
1	1	0.089851
1	2	0.067839
1	3	0.065802
1	4	0.062136
1	5	0.058722
1	6	0.059805
1	7	0.059231
1	8	0.059021
1	9	0.059117
1	10	0.059228
1	11	0.058800
1	12	0.059655
1	13	0.058966
1	14	0.059172
1	15	0.058755
1	16	0.059362
1	17	0.059560
1	18	0.059364
1	19	0.059381
2	0	0.199029
2	1	0.091833
2	2	0.062656
2	3	0.054086
2	4	0.054282
2	5	0.056417
2	6	0.057884
2	7	0.059601
2	8	0.058828
2	9	0.058462
2	10	0.059229
2	11	0.059473
2	12	0.059744
2	13	0.059121
2	14	0.059617
2	15	0.060279
2	16	0.060540
2	17	0.060491
2	18	0.059217
2	19	0.058264
2	0	0.188515
2	1	0.109075
2	2	0.085936
2	3	0.080094
2	4	0.078613
2	5	0.081683
2	6	0.078950
2	7	0.077830
2	8	0.077331
2	9	0.078168
2	10	0.076950
2	11	0.078232
2	12	0.078057
2	13	0.078662
2	14	0.078462
2	15	0.078418
2	16	0.078182
2	17	0.079664
2	18	0.079030
2	19	0.079871
2	0	0.216134
2	1	0.099740
2	2	0.091367
2	3	0.080943
2	4	0.074042
2	5	0.072878
2	6	0.073684
2	7	0.071635
2	8	0.072730
2	9	0.072998
2	10	0.072579
2	11	0.072954
2	12	0.072371
2	13	0.071660
2	14	0.072230
2	15	0.071607
2	16	0.071914
2	17	0.072332
2	18	0.071679
2	19	0.071240
3	0	0.212829
3	1	0.099280
3	2	0.079429
3	3	0.070510
3	4	0.065712
3	5	0.067880
3	6	0.068465
3	7	0.069938
3	8	0.069798
3	9	0.069243
3	10	0.069193
3	11	0.069768
3	12	0.069261
3	13	0.069430
3	14	0.069493
3	15	0.068523
3	16	0.069464
3	17	0.069039
3	18	0.068702
3	19	0.069183
3	0	0.207124
3	1	0.091412
3	2	0.074185
3	3	0.074503
3	4	0.074980
3	5	0.068930
3	6	0.065003
3	7	0.067267
3	8	0.066613
3	9	0.065469
3	10	0.066957
3	11	0.067040
3	12	0.067032
3	13	0.065661
3	14	0.066041
3	15	0.065456
3	16	0.065775
3	17	0.066230
3	18	0.066725
3	19	0.066013
3	0	0.254480
3	1	0.100060
3	2	0.081478
3	3	0.069955
3	4	0.068836
3	5	0.067267
3	6	0.070616
3	7	0.069615
3	8	0.069692
3	9	0.069905
3	10	0.069659
3	11	0.069677
3	12	0.071024
3	13	0.070607
3	14	0.070108
3	15	0.070975
3	16	0.069806
3	17	0.070854
3	18	0.070664
3	19	0.070281
4	0	0.173336
4	1	0.076118
4	2	0.062648
4	3	0.058752
4	4	0.058849
4	5	0.058288
4	6	0.059496
4	7	0.057287
4	8	0.058148
4	9	0.058572
4	10	0.059623
4	11	0.059074
4	12	0.058586
4	13	0.058929
4	14	0.058830
4	15	0.058666
4	16	0.058915
4	17	0.058781
4	18	0.058752
4	19	0.058450
4	0	0.218917
4	1	0.091971
4	2	0.078018
4	3	0.073398
4	4	0.068901
4	5	0.066818
4	6	0.066332
4	7	0.066427
4	8	0.066352
4	9	0.066333
4	10	0.067059
4	11	0.066841
4	12	0.066990
4	13	0.067701
4	14	0.066942
4	15	0.067194
4	16	0.066926
4	17	0.067704
4	18	0.067814
4	19	0.068338
4	0	0.157435
4	1	0.074002
4	2	0.057725
4	3	0.054984
4	4	0.056910
4	5	0.057081
4	6	0.056267
4	7	0.056746
4	8	0.054719
4	9	0.055815
4	10	0.055372
4	11	0.055710
4	12	0.055724
