epoch	position	reward
0	0	0.214530
0	1	0.086025
0	2	0.084414
0	3	0.071235
0	4	0.070259
0	5	0.070982
0	6	0.073389
0	7	0.070060
0	8	0.070320
0	9	0.070721
0	10	0.070942
0	11	0.070357
0	12	0.069885
0	13	0.069848
0	14	0.069696
0	15	0.069690
0	16	0.069670
0	17	0.069716
0	18	0.069686
0	19	0.069523
0	0	0.248123
0	1	0.102333
0	2	0.097558
0	3	0.087897
0	4	0.090436
0	5	0.089080
0	6	0.087441
0	7	0.087721
0	8	0.086880
0	9	0.087240
0	10	0.087350
0	11	0.087373
0	12	0.087436
0	13	0.087356
0	14	0.087403
0	15	0.087342
0	16	0.087560
0	17	0.087605
0	18	0.087347
0	19	0.087324
0	0	0.202931
0	1	0.123392
0	2	0.109644
0	3	0.101515
0	4	0.105338
0	5	0.104776
0	6	0.103498
0	7	0.102950
0	8	0.103527
0	9	0.104125
0	10	0.103817
0	11	0.103863
0	12	0.103822
0	13	0.104834
0	14	0.104313
0	15	0.104891
0	16	0.104577
0	17	0.104486
0	18	0.104495
0	19	0.104464
1	0	0.251793
1	1	0.136188
1	2	0.119666
1	3	0.125440
1	4	0.119613
1	5	0.123243
1	6	0.120956
1	7	0.121072
1	8	0.119718
1	9	0.118950
1	10	0.118707
1	11	0.118707
1	12	0.118866
1	13	0.118831
1	14	0.118626
1	15	0.118831
1	16	0.118966
1	17	0.118455
1	18	0.118703
1	19	0.118834
1	0	0.220232
1	1	0.122049
1	2	0.107996
1	3	0.107901
1	4	0.105866
1	5	0.106576
1	6	0.107501
1	7	0.106818
1	8	0.107326
1	9	0.107192
1	10	0.107523
1	11	0.107491
1	12	0.107212
1	13	0.107375
1	14	0.107192
1	15	0.107407
1	16	0.107072
1	17	0.107154
1	18	0.106971
1	19	0.106777
1	0	0.183030
1	1	0.088634
1	2	0.093148
1	3	0.083305
1	4	0.086514
1	5	0.083926
1	6	0.084979
1	7	0.085367
1	8	0.083972
1	9	0.083426
1	10	0.083986
1	11	0.084076
1	12	0.084168
1	13	0.083928
1	14	0.083943
1	15	0.084333
1	16	0.084150
1	17	0.084400
1	18	0.084250
1	19	0.084140
2	0	0.164631
2	1	0.082391
2	2	0.065014
2	3	0.065194
2	4	0.064670
2	5	0.064185
2	6	0.063060
2	7	0.061739
2	8	0.062425
2	9	0.061319
2	10	0.061297
2	11	0.061429
2	12	0.061357
2	13	0.061317
2	14	0.061432
2	15	0.061332
2	16	0.061373
2	17	0.061280
2	18	0.061141
2	19	0.061589
2	0	0.202960
2	1	0.105614
2	2	0.096984
2	3	0.093433
2	4	0.094978
2	5	0.094443
2	6	0.093817
2	7	0.093251
2	8	0.092708
2	9	0.092779
2	10	0.092676
2	11	0.092719
2	12	0.092582
2	13	0.092600
2	14	0.092416
2	15	0.092505
2	16	0.092517
