epoch	position	reward
0	0	0.385490
0	1	0.119159
0	2	0.114137
0	3	0.116130
0	4	0.118860
0	5	0.118159
0	6	0.118023
0	7	0.118817
0	8	0.117075
0	9	0.118508
0	10	0.119108
0	11	0.118445
0	12	0.118262
0	13	0.118653
0	14	0.118074
0	15	0.118656
0	16	0.118528
0	17	0.118935
0	18	0.119490
0	19	0.119100
0	0	0.392112
0	1	0.152806
0	2	0.128195
0	3	0.123833
0	4	0.123739
0	5	0.127732
0	6	0.132147
0	7	0.129038
0	8	0.130667
0	9	0.132975
0	10	0.130413
0	11	0.132915
0	12	0.134969
0	13	0.134339
0	14	0.134156
0	15	0.132710
0	16	0.133366
0	17	0.133053
0	18	0.132663
0	19	0.132940
0	0	0.383790
0	1	0.102740
0	2	0.076931
0	3	0.075386
0	4	0.075586
0	5	0.074737
0	6	0.074329
0	7	0.074961
0	8	0.075343
0	9	0.074902
0	10	0.074357
0	11	0.074672
0	12	0.074640
0	13	0.075271
0	14	0.075236
0	15	0.075793
0	16	0.075839
0	17	0.075734
0	18	0.075842
0	19	0.076095
1	0	0.351422
1	1	0.138518
1	2	0.116596
1	3	0.116027
1	4	0.115100
1	5	0.116607
1	6	0.115938
1	7	0.113640
1	8	0.114562
1	9	0.115177
1	10	0.114632
1	11	0.114621
1	12	0.114482
1	13	0.114220
1	14	0.114225
1	15	0.114676
1	16	0.114193
1	17	0.114037
1	18	0.113797
1	19	0.113862
1	0	0.325850
1	1	0.091991
1	2	0.088874
1	3	0.091041
1	4	0.090128
1	5	0.090340
1	6	0.090246
1	7	0.089437
1	8	0.089863
1	9	0.089494
1	10	0.089803
1	11	0.089851
1	12	0.089634
1	13	0.089612
1	14	0.089792
1	15	0.089982
1	16	0.089701
1	17	0.090329
1	18	0.090125
1	19	0.089379
1	0	0.385511
1	1	0.170602
1	2	0.134790
1	3	0.131639
1	4	0.136216
1	5	0.134796
1	6	0.133875
1	7	0.134554
1	8	0.134760
1	9	0.134607
1	10	0.135134
1	11	0.134299
1	12	0.134631
1	13	0.134680
1	14	0.134295
1	15	0.134506
1	16	0.135068
1	17	0.134973
1	18	0.134351
1	19	0.135069
2	0	0.292458
2	1	0.058032
2	2	0.062815
2	3	0.055943
2	4	0.057173
2	5	0.057048
2	6	0.057439
2	7	0.057287
2	8	0.057010
2	9	0.057373
2	10	0.058549
2	11	0.058989
2	12	0.059250
2	13	0.058658
2	14	0.057977
2	15	0.058510
