phase	epoch	g_loss	pre_d_loss	pre_real_prob	pre_fake_prob	pre_accuracy	post_d_loss	post_real_prob	post_fake_prob	post_accuracy
adv-train-epoch	9	55.6439	0.0118	1.0000	0.0065	0.9967	0.0048	0.9998	0.0025
adv-train-epoch	10	8.2055	0.0051	0.9998	0.0025	0.9987	0.0029	0.9980	0.0009
adv-train-epoch	11	6.4775	0.0027	0.9983	0.0009	0.9987	0.0162	1.0000	0.0097
adv-train-epoch	12	50.0756	0.0182	1.0000	0.0103	0.9949	0.0051	0.9994	0.0019
adv-train-epoch	13	6.6706	0.0041	0.9996	0.0022	0.9987	0.0024	0.9998	0.0015
adv-train-epoch	14	6.7318	0.0040	0.9998	0.0022	0.9988	0.0029	0.9999	0.0013
adv-train-epoch	15	6.0904	0.0020	0.9998	0.0016	0.9991	0.0044	0.9999	0.0023
adv-train-epoch	16	15.4251	0.0060	1.0000	0.0022	0.9989	0.0069	0.9999	0.0031
adv-train-epoch	17	15.0235	0.0066	0.9999	0.0030	0.9984	0.0066	0.9999	0.0033
adv-train-epoch	18	21.5114	0.0061	0.9999	0.0031	0.9984	0.0035	0.9999	0.0019
adv-train-epoch	19	14.9988	0.0047	0.9999	0.0023	0.9988	0.0038	0.9999	0.0019
adv-train-epoch	20	4.6491	0.0046	0.9999	0.0016	0.9991	0.0041	0.9999	0.0014
adv-train-epoch	21	5.8176	0.0047	0.9999	0.0021	0.9989	0.0022	0.9995	0.0013
adv-train-epoch	22	17.7200	0.0017	0.9994	0.0009	0.9993	0.0032	1.0000	0.0018
adv-train-epoch	23	9.9548	0.0019	1.0000	0.0013	0.9994	0.0028	0.9999	0.0016
adv-train-epoch	24	9.3221	0.0035	1.0000	0.0017	0.9991	0.0037	0.9999	0.0018
adv-train-epoch	25	10.4219	0.0031	0.9998	0.0014	0.9992	0.0015	0.9999	0.0009
adv-train-epoch	26	1.9657	0.0029	0.9999	0.0013	0.9993	0.0020	0.9999	0.0011
adv-train-epoch	27	4.7377	0.0019	1.0000	0.0011	0.9994	0.0046	0.9944	0.0001
adv-train-epoch	28	0.1778	0.0049	0.9939	0.0000	0.9969	0.0014	0.9999	0.0011
adv-train-epoch	29	19.1205	0.0017	0.9999	0.0012	0.9994	0.0013	0.9999	0.0009
adv-train-epoch	30	13.2236	0.0026	0.9998	0.0015	0.9992	0.0013	0.9998	0.0008
adv-train-epoch	31	1.2298	0.0023	0.9999	0.0006	0.9997	0.0029	0.9999	0.0015
adv-train-epoch	32	12.5734	0.0023	0.9999	0.0010	0.9995	0.0010	0.9999	0.0005
adv-train-epoch	33	8.0609	0.0012	1.0000	0.0007	0.9996	0.0009	1.0000	0.0006
adv-train-epoch	34	0.5452	0.0008	0.9999	0.0004	0.9998	0.0017	1.0000	0.0006
adv-train-epoch	35	6.1397	0.0009	1.0000	0.0008	0.9996	0.0049	1.0000	0.0026
adv-train-epoch	36	13.4287	0.0046	1.0000	0.0025	0.9988	0.0023	1.0000	0.0014
adv-train-epoch	37	4.4402	0.0031	1.0000	0.0011	0.9994	0.0031	0.9999	0.0011
adv-train-epoch	38	5.3688	0.0010	0.9999	0.0005	0.9997	0.0022	1.0000	0.0007
adv-train-epoch	39	2.5641	0.0015	0.9999	0.0005	0.9997	0.0011	0.9998	0.0005
adv-train-epoch	40	3.2668	0.0015	0.9999	0.0006	0.9996	0.0014	1.0000	0.0009
adv-train-epoch	41	5.0944	0.0020	1.0000	0.0010	0.9995	0.0027	0.9999	0.0013
adv-train-epoch	42	1.6913	0.0022	1.0000	0.0010	0.9995	0.0005	0.9999	0.0004
adv-train-epoch	43	2.1811	0.0019	0.9999	0.0005	0.9997	0.0013	1.0000	0.0008
