epoch	position	reward
0	0	0.690518
0	1	0.690547
0	2	0.690185
0	3	0.689116
0	4	0.689344
0	5	0.659349
0	6	0.647784
0	7	0.629516
0	8	0.273887
0	9	0.077164
0	10	0.075982
0	11	0.076193
0	12	0.076164
0	13	0.075930
0	14	0.075801
0	15	0.075748
0	16	0.075851
0	17	0.075623
0	18	0.075532
0	19	0.075467
0	0	0.690519
0	1	0.690000
0	2	0.690258
0	3	0.688930
0	4	0.689655
0	5	0.657026
0	6	0.653948
0	7	0.623860
0	8	0.270356
0	9	0.066845
0	10	0.065997
0	11	0.065275
0	12	0.065818
0	13	0.065733
0	14	0.066066
0	15	0.065897
0	16	0.065728
0	17	0.065828
0	18	0.065691
0	19	0.065879
0	0	0.689631
0	1	0.690506
0	2	0.689900
0	3	0.688888
0	4	0.689217
0	5	0.660760
0	6	0.638527
0	7	0.618558
0	8	0.260270
0	9	0.045401
0	10	0.043941
0	11	0.044118
0	12	0.043830
0	13	0.044083
0	14	0.043970
0	15	0.044252
0	16	0.043964
0	17	0.043847
0	18	0.043770
0	19	0.043715
1	0	0.710622
1	1	0.710485
1	2	0.710249
1	3	0.708281
1	4	0.708298
1	5	0.681827
1	6	0.613614
1	7	0.459881
1	8	0.109021
1	9	0.012522
1	10	0.012092
1	11	0.012032
1	12	0.011942
1	13	0.011660
1	14	0.011536
1	15	0.011836
1	16	0.011659
1	17	0.011706
1	18	0.011552
1	19	0.011601
1	0	0.710504
1	1	0.710468
1	2	0.710120
1	3	0.708355
1	4	0.708828
1	5	0.681321
1	6	0.605077
1	7	0.483264
1	8	0.135379
1	9	0.050818
1	10	0.049209
1	11	0.046243
1	12	0.045778
1	13	0.045300
1	14	0.045158
1	15	0.044482
1	16	0.045025
1	17	0.045286
1	18	0.044935
1	19	0.044970
1	0	0.710375
1	1	0.709596
1	2	0.709342
1	3	0.707488
1	4	0.708714
1	5	0.685552
1	6	0.615770
1	7	0.464790
1	8	0.145130
1	9	0.067459
1	10	0.066769
1	11	0.065720
1	12	0.063585
1	13	0.064605
1	14	0.060262
1	15	0.057323
1	16	0.060305
1	17	0.056411
1	18	0.057751
1	19	0.057912
2	0	0.731407
2	1	0.731428
2	2	0.730822
2	3	0.729994
2	4	0.727932
2	5	0.574820
2	6	0.462092
2	7	0.223668
2	8	0.047386
2	9	0.035334
2	10	0.035342
2	11	0.035240
2	12	0.035222
2	13	0.035205
2	14	0.035358
2	15	0.035067
2	16	0.035137
2	17	0.035209
2	18	0.035276
2	19	0.035153
2	0	0.732010
2	1	0.731282
2	2	0.731421
2	3	0.729345
2	4	0.727660
2	5	0.566468
2	6	0.448238
2	7	0.232922
2	8	0.032810
2	9	0.023885
2	10	0.023853
2	11	0.023788
2	12	0.023701
2	13	0.023694
2	14	0.023648
2	15	0.023446
2	16	0.022999
