epoch	nll	pg_loss	d_loss	d_accuracy	real_prob	fake_prob	avg_reward
0	7.100326	2.871513	0.259380	0.967000	0.709663	0.047553	0.316436
1	7.141406	1.758432	0.255013	0.973500	0.730415	0.039974	0.293963
2	7.183580	1.280835	0.244155	0.974000	0.751338	0.041352	0.266107
3	7.243227	1.037447	0.233109	0.972000	0.772167	0.044664	0.241462
4	7.310864	0.850569	0.227943	0.978000	0.789962	0.036487	0.245045
5	7.370945	0.497444	0.221122	0.980000	0.807997	0.032224	0.219356
6	7.478926	0.399356	0.217844	0.977500	0.823642	0.037966	0.222212
7	7.518093	0.332286	0.215995	0.976500	0.835308	0.039240	0.222431
8	7.589965	0.340050	0.214355	0.983000	0.844815	0.028928	0.231980
9	7.704691	0.348409	0.209555	0.976500	0.850502	0.036655	0.239554
10	7.853335	0.379253	0.211459	0.973500	0.856248	0.043272	0.244729
11	7.897113	0.309579	0.212693	0.978000	0.859612	0.037624	0.238631
12	8.075875	0.233800	0.210465	0.978500	0.861778	0.036382	0.230518
13	8.109124	0.263406	0.210027	0.979000	0.861788	0.036473	0.229695
14	8.285954	0.207806	0.208990	0.976500	0.864262	0.039529	0.211181
15	8.376338	0.284956	0.210002	0.977500	0.863785	0.039000	0.207106
16	8.427680	0.163331	0.209808	0.981500	0.863016	0.031306	0.177035
17	8.440124	0.241854	0.205826	0.980000	0.864232	0.033210	0.178847
18	8.465896	0.200963	0.204061	0.984000	0.866368	0.027588	0.168693
19	8.417673	0.177274	0.203417	0.986500	0.867905	0.024390	0.160712
20	8.381806	0.226442	0.204791	0.980500	0.864091	0.030631	0.162980
21	8.316033	0.178339	0.205064	0.982000	0.866288	0.029840	0.152951
22	8.329927	0.142301	0.205530	0.980500	0.866774	0.033705	0.150893
23	8.322566	0.085864	0.204032	0.981500	0.866836	0.032326	0.133987
24	8.338319	0.199694	0.207221	0.977000	0.863681	0.037583	0.150963
25	8.303959	0.222206	0.206689	0.978000	0.866637	0.038782	0.158145
26	8.195030	0.177555	0.203686	0.983000	0.865547	0.028315	0.151960
27	8.201683	0.155656	0.202001	0.980500	0.867190	0.032676	0.142680
28	8.253068	0.118037	0.202561	0.987000	0.868760	0.023241	0.132332
29	8.181752	0.127892	0.202165	0.981500	0.867499	0.031052	0.134136
30	8.155519	0.084011	0.203362	0.978500	0.867793	0.036048	0.126107
31	8.073601	0.086882	0.203018	0.985500	0.866919	0.023916	0.124572
32	8.176984	0.185391	0.202499	0.981500	0.867673	0.031943	0.138029
33	8.175062	0.212253	0.204406	0.980500	0.866518	0.032508	0.142962
34	8.183609	0.224253	0.202566	0.982500	0.868416	0.030866	0.135323
35	8.210278	0.047553	0.204910	0.982000	0.867688	0.031710	0.107633
36	8.241134	0.081613	0.202731	0.983500	0.866469	0.027396	0.111938
37	8.188252	0.124100	0.204564	0.983000	0.867475	0.030018	0.118258
38	8.202142	0.155457	0.201813	0.983500	0.868416	0.029174	0.116115
39	8.200261	0.205019	0.202917	0.979000	0.867728	0.036529	0.127161
40	8.190107	0.219418	0.204672	0.985500	0.865742	0.024282	0.121359
41	8.266028	0.241601	0.205431	0.979500	0.865414	0.034089	0.137138
42	8.259354	0.187442	0.202682	0.982000	0.866316	0.030148	0.119616
43	8.296712	0.118323	0.203081	0.982000	0.867908	0.031395	0.106614
44	8.317616	0.177679	0.203959	0.981500	0.866803	0.032294	0.118118
45	8.316707	0.197342	0.204112	0.981000	0.866586	0.032209	0.121614
46	8.366370	0.201373	0.202518	0.983000	0.867098	0.029112	0.125965
47	8.321723	0.218451	0.203858	0.981500	0.866694	0.031721	0.128966
48	8.332291	0.134728	0.204933	0.980000	0.867209	0.035068	0.111040
49	8.300913	0.161633	0.205668	0.982000	0.866899	0.031599	0.115064
