epoch	position	reward
0	0	0.184496
0	1	0.118869
0	2	0.115754
0	3	0.115835
0	4	0.115518
0	5	0.115480
0	6	0.115439
0	7	0.115301
0	8	0.115399
0	9	0.115436
0	10	0.115473
0	11	0.115487
0	12	0.115530
0	13	0.115507
0	14	0.115532
0	15	0.115518
0	16	0.115583
0	17	0.115440
0	18	0.115570
0	19	0.115481
0	0	0.178666
0	1	0.117874
0	2	0.115188
0	3	0.116471
0	4	0.116377
0	5	0.116382
0	6	0.116495
0	7	0.116254
0	8	0.116385
0	9	0.116410
0	10	0.116498
0	11	0.116511
0	12	0.116527
0	13	0.116588
0	14	0.116531
0	15	0.116579
0	16	0.116679
0	17	0.116693
0	18	0.116666
0	19	0.116848
0	0	0.231195
0	1	0.146637
0	2	0.142213
0	3	0.141505
0	4	0.141570
0	5	0.141393
0	6	0.141333
0	7	0.141292
0	8	0.141353
0	9	0.141194
0	10	0.141282
0	11	0.141262
0	12	0.141211
0	13	0.141194
0	14	0.141291
0	15	0.141250
0	16	0.141340
0	17	0.141296
0	18	0.141326
0	19	0.141223
1	0	0.156218
1	1	0.103157
1	2	0.104866
1	3	0.104730
1	4	0.104465
1	5	0.104742
1	6	0.104666
1	7	0.104767
1	8	0.104631
1	9	0.104713
1	10	0.104629
1	11	0.104589
1	12	0.104608
1	13	0.104622
1	14	0.104538
1	15	0.104603
1	16	0.104547
1	17	0.104534
1	18	0.104480
1	19	0.104488
1	0	0.210776
1	1	0.118876
1	2	0.118586
1	3	0.119191
1	4	0.119313
1	5	0.119588
1	6	0.119412
1	7	0.119477
1	8	0.119285
1	9	0.119402
1	10	0.119294
1	11	0.119288
1	12	0.119365
1	13	0.119279
1	14	0.119244
1	15	0.119300
1	16	0.119311
1	17	0.119313
1	18	0.119341
1	19	0.119202
1	0	0.232186
1	1	0.142269
1	2	0.139378
1	3	0.139815
1	4	0.139662
1	5	0.142346
1	6	0.142011
1	7	0.142164
1	8	0.142375
1	9	0.142382
1	10	0.142208
1	11	0.142209
1	12	0.142238
1	13	0.142286
1	14	0.142232
1	15	0.142183
1	16	0.142185
1	17	0.142125
1	18	0.142160
1	19	0.142237
2	0	0.167478
2	1	0.093462
2	2	0.091998
2	3	0.091772
2	4	0.091856
2	5	0.091801
2	6	0.091810
2	7	0.091825
2	8	0.091856
2	9	0.091833
2	10	0.091809
2	11	0.091825
2	12	0.091814
2	13	0.091809
2	14	0.091817
2	15	0.091803
2	16	0.091791
2	17	0.091803
2	18	0.091746
2	19	0.091684
2	0	0.201877
2	1	0.107838
2	2	0.104515
2	3	0.104744
2	4	0.104751
2	5	0.104582
