epoch	nll	pg_loss	d_loss	d_accuracy	real_prob	fake_prob	avg_reward
0	8.966030	0.671959	0.264678	0.951500	0.802727	0.096892	0.118013
1	8.956385	0.583566	0.257220	0.956500	0.814301	0.094943	0.103179
2	8.965162	0.566258	0.255055	0.942500	0.812081	0.090279	0.098283
3	8.961370	0.503950	0.249993	0.959000	0.826620	0.077817	0.093813
4	8.919521	0.494889	0.249276	0.951500	0.822861	0.081065	0.090984
5	8.950124	0.446546	0.245561	0.958000	0.824576	0.065567	0.084021
6	8.935205	0.525177	0.242555	0.961500	0.836344	0.068374	0.094086
7	8.945402	0.460709	0.240383	0.953000	0.837558	0.073428	0.085679
8	8.955352	0.390822	0.238393	0.954500	0.840528	0.069485	0.076969
9	8.978398	0.426738	0.239067	0.964500	0.847518	0.065528	0.077418
10	8.936546	0.398850	0.238298	0.962500	0.839155	0.055155	0.072791
11	8.970395	0.409293	0.236358	0.955000	0.834862	0.062147	0.073467
12	8.964752	0.373321	0.233539	0.963500	0.840999	0.055840	0.071904
13	8.944867	0.435487	0.233060	0.963500	0.846432	0.055696	0.083236
14	8.973754	0.358997	0.230984	0.965500	0.845864	0.056304	0.066397
15	8.966953	0.272517	0.229497	0.956000	0.839554	0.059147	0.055334
16	8.993891	0.441145	0.228210	0.966000	0.852145	0.053845	0.083742
17	8.988356	0.293747	0.227620	0.967500	0.853053	0.052755	0.059526
18	8.975388	0.302489	0.226177	0.967500	0.852190	0.056855	0.060803
19	8.969540	0.392900	0.224354	0.963000	0.852022	0.063694	0.073755
20	8.970963	0.226758	0.224012	0.971500	0.851772	0.043686	0.047276
21	8.975712	0.272674	0.223489	0.968000	0.851636	0.050468	0.059559
22	8.958026	0.316783	0.223492	0.977500	0.864458	0.046813	0.064207
23	9.011274	0.259333	0.222014	0.967500	0.850341	0.049052	0.052735
24	8.967115	0.172565	0.222653	0.973000	0.856220	0.043307	0.040336
25	8.984468	0.222623	0.221174	0.974500	0.858128	0.044922	0.048434
26	8.993030	0.255715	0.219928	0.957000	0.836965	0.047066	0.052260
27	8.965708	0.310795	0.219862	0.976500	0.860476	0.040032	0.058677
28	8.971489	0.217633	0.217340	0.969500	0.853708	0.042117	0.049919
29	9.014254	0.254967	0.218707	0.968500	0.852261	0.043621	0.051995
30	8.972454	0.301602	0.219031	0.967000	0.851435	0.045917	0.059694
31	9.010839	0.184359	0.215885	0.968000	0.858303	0.042993	0.042964
32	9.022085	0.262283	0.215978	0.980500	0.863307	0.035448	0.054714
33	9.022719	0.230236	0.215579	0.971500	0.852873	0.038889	0.055045
34	9.044240	0.173089	0.213430	0.974500	0.857858	0.040457	0.039088
35	9.039382	0.352050	0.213610	0.976500	0.863360	0.038116	0.069301
36	9.039130	0.131753	0.212064	0.977500	0.863439	0.038883	0.031941
37	9.017154	0.105534	0.212969	0.977000	0.863677	0.034675	0.028183
38	9.033502	0.205263	0.211779	0.973500	0.861209	0.038600	0.041909
39	9.076561	0.215458	0.209866	0.978000	0.869339	0.038242	0.046789
40	9.062660	0.175239	0.210065	0.972000	0.860904	0.035578	0.040426
41	9.031600	0.170285	0.209458	0.974000	0.859905	0.034244	0.038695
42	9.105809	0.092091	0.208586	0.977500	0.862072	0.030430	0.025750
43	9.071872	0.182013	0.209344	0.976000	0.863929	0.037667	0.042141
44	9.066698	0.152162	0.210811	0.971000	0.861699	0.039970	0.035930
45	9.063921	0.223163	0.210374	0.969500	0.857200	0.037486	0.049218
46	9.061948	0.167613	0.208206	0.976000	0.861842	0.031140	0.037436
47	9.119962	0.219225	0.208405	0.980000	0.869998	0.031056	0.048429
48	9.096943	0.239616	0.209108	0.975500	0.861658	0.031356	0.054833
49	9.135205	0.239672	0.208010	0.981000	0.872076	0.034085	0.051096
