epoch	position	reward
0	0	0.137361
0	1	0.066406
0	2	0.056609
0	3	0.056377
0	4	0.054945
0	5	0.056067
0	6	0.055684
0	7	0.056267
0	8	0.056343
0	9	0.056506
0	10	0.056630
0	11	0.056270
0	12	0.056385
0	13	0.056285
0	14	0.056090
0	15	0.056311
0	16	0.056493
0	17	0.056421
0	18	0.056605
0	19	0.056297
0	0	0.150429
0	1	0.062069
0	2	0.055726
0	3	0.053982
0	4	0.051824
0	5	0.050835
0	6	0.050798
0	7	0.051124
0	8	0.052432
0	9	0.051756
0	10	0.051804
0	11	0.052259
0	12	0.051960
0	13	0.051758
0	14	0.051591
0	15	0.052081
0	16	0.051895
0	17	0.052098
0	18	0.051810
0	19	0.052184
0	0	0.176422
0	1	0.075440
0	2	0.064092
0	3	0.056506
0	4	0.057672
0	5	0.058560
0	6	0.057346
0	7	0.057309
0	8	0.057779
0	9	0.057839
0	10	0.058050
0	11	0.058038
0	12	0.057975
0	13	0.058107
0	14	0.058392
0	15	0.058232
0	16	0.058647
0	17	0.058204
0	18	0.058143
0	19	0.058096
1	0	0.151383
1	1	0.055356
1	2	0.051355
1	3	0.049621
1	4	0.049767
1	5	0.050073
1	6	0.048508
1	7	0.049521
1	8	0.049543
1	9	0.049673
1	10	0.049627
1	11	0.049602
1	12	0.049703
1	13	0.049548
1	14	0.049771
1	15	0.050229
1	16	0.050014
1	17	0.050003
1	18	0.049822
1	19	0.050141
1	0	0.179956
1	1	0.092082
1	2	0.081156
1	3	0.077487
1	4	0.079460
1	5	0.078382
1	6	0.078824
1	7	0.077980
1	8	0.077296
1	9	0.076892
1	10	0.076950
1	11	0.076071
1	12	0.076135
1	13	0.076445
1	14	0.076539
1	15	0.076170
1	16	0.076598
1	17	0.076283
1	18	0.075992
1	19	0.075997
1	0	0.185799
1	1	0.080382
1	2	0.060207
1	3	0.058927
1	4	0.060240
1	5	0.058955
1	6	0.058942
1	7	0.059148
1	8	0.059602
1	9	0.059248
1	10	0.059482
1	11	0.059442
1	12	0.059754
1	13	0.059539
1	14	0.059700
1	15	0.059762
1	16	0.060248
1	17	0.059981
1	18	0.059347
1	19	0.059656
2	0	0.182365
2	1	0.070783
2	2	0.051853
2	3	0.051642
2	4	0.049501
2	5	0.049939
2	6	0.049322
2	7	0.049568
2	8	0.049411
2	9	0.050226
2	10	0.050221
2	11	0.049805
2	12	0.050017
2	13	0.050322
2	14	0.050325
2	15	0.050075
2	16	0.050362
2	17	0.049762
2	18	0.049817
2	19	0.050074
2	0	0.180062
2	1	0.089808
2	2	0.073622
2	3	0.070300
2	4	0.068751
2	5	0.070280
2	6	0.069674
2	7	0.068935
2	8	0.069163
2	9	0.068831
2	10	0.069123
2	11	0.068869
2	12	0.068960
2	13	0.068901
2	14	0.068645
2	15	0.068630
2	16	0.068446
2	17	0.068949
2	18	0.068982
2	19	0.068827
2	0	0.191007
2	1	0.091471
2	2	0.071836
2	3	0.066535
2	4	0.064937
2	5	0.065818
2	6	0.065017
2	7	0.064282
2	8	0.063999
2	9	0.063802
2	10	0.064227
2	11	0.064321
2	12	0.064251
2	13	0.064333
2	14	0.063604
2	15	0.064202
2	16	0.064170
