epoch	position	reward
0	0	0.299554
0	1	0.119063
0	2	0.095995
0	3	0.088743
0	4	0.086864
0	5	0.087139
0	6	0.087581
0	7	0.087524
0	8	0.087616
0	9	0.087851
0	10	0.087824
0	11	0.088012
0	12	0.087769
0	13	0.087953
0	14	0.087733
0	15	0.087709
0	16	0.087547
0	17	0.087387
0	18	0.087616
0	19	0.087751
0	0	0.236158
0	1	0.052219
0	2	0.041814
0	3	0.038693
0	4	0.038416
0	5	0.038972
0	6	0.037622
0	7	0.038200
0	8	0.037809
0	9	0.037557
0	10	0.037711
0	11	0.037450
0	12	0.037481
0	13	0.037354
0	14	0.037328
0	15	0.037348
0	16	0.037379
0	17	0.037538
0	18	0.037424
0	19	0.037460
0	0	0.325467
0	1	0.094171
0	2	0.080904
0	3	0.077040
0	4	0.076574
0	5	0.077588
0	6	0.077402
0	7	0.077655
0	8	0.077402
0	9	0.077250
0	10	0.077027
0	11	0.077328
0	12	0.076945
0	13	0.077083
0	14	0.077430
0	15	0.077026
0	16	0.077355
0	17	0.077617
0	18	0.077587
0	19	0.077485
1	0	0.342729
1	1	0.105780
1	2	0.073557
1	3	0.066859
1	4	0.067420
1	5	0.066395
1	6	0.066031
1	7	0.065588
1	8	0.066112
1	9	0.066241
1	10	0.066370
1	11	0.066246
1	12	0.066016
1	13	0.066087
1	14	0.066055
1	15	0.066156
1	16	0.065927
1	17	0.065886
1	18	0.065857
1	19	0.065852
1	0	0.323582
1	1	0.106059
1	2	0.098227
1	3	0.090872
1	4	0.086263
1	5	0.086784
1	6	0.087638
1	7	0.087814
1	8	0.088503
1	9	0.088874
1	10	0.088911
1	11	0.088639
1	12	0.088870
1	13	0.089082
1	14	0.089175
1	15	0.088765
1	16	0.088944
1	17	0.089093
1	18	0.088919
1	19	0.088822
1	0	0.251321
1	1	0.094888
1	2	0.066057
1	3	0.062906
1	4	0.061454
1	5	0.060303
1	6	0.060330
1	7	0.060333
1	8	0.060085
1	9	0.060264
1	10	0.060492
1	11	0.060324
1	12	0.060422
1	13	0.060655
1	14	0.060773
1	15	0.060741
1	16	0.060574
1	17	0.060837
1	18	0.060734
