epoch	position	reward
0	0	0.257047
0	1	0.044992
0	2	0.036677
0	3	0.032102
0	4	0.031117
0	5	0.030013
0	6	0.030265
0	7	0.030312
0	8	0.030369
0	9	0.030216
0	10	0.030300
0	11	0.030270
0	12	0.030250
0	13	0.030266
0	14	0.030262
0	15	0.030276
0	16	0.030283
0	17	0.030187
0	18	0.030181
0	19	0.030459
0	0	0.264657
0	1	0.065791
0	2	0.056829
0	3	0.051863
0	4	0.051220
0	5	0.051187
0	6	0.051028
0	7	0.051098
0	8	0.051065
0	9	0.051111
0	10	0.051199
0	11	0.051260
0	12	0.051359
0	13	0.051183
0	14	0.051401
0	15	0.051401
0	16	0.051491
0	17	0.051022
0	18	0.051358
0	19	0.051316
0	0	0.285073
0	1	0.084930
0	2	0.074753
0	3	0.069530
0	4	0.069748
0	5	0.068620
0	6	0.068592
0	7	0.068563
0	8	0.068215
0	9	0.068136
0	10	0.068416
0	11	0.068201
0	12	0.068189
0	13	0.068209
0	14	0.068425
0	15	0.068370
0	16	0.068279
0	17	0.068277
0	18	0.068351
0	19	0.068559
1	0	0.267049
1	1	0.098428
1	2	0.080828
1	3	0.063533
1	4	0.060973
1	5	0.060961
1	6	0.060840
1	7	0.060231
1	8	0.060550
1	9	0.064228
1	10	0.059920
1	11	0.060886
1	12	0.060593
1	13	0.061331
1	14	0.061732
1	15	0.061896
1	16	0.061768
1	17	0.061924
1	18	0.061966
1	19	0.062171
1	0	0.292938
1	1	0.087490
1	2	0.077395
1	3	0.069958
1	4	0.067144
1	5	0.069166
1	6	0.064555
1	7	0.057160
1	8	0.058144
1	9	0.060397
1	10	0.059384
1	11	0.058794
1	12	0.058355
1	13	0.058621
1	14	0.058119
1	15	0.057370
1	16	0.057142
1	17	0.056715
1	18	0.056450
1	19	0.056718
1	0	0.264285
1	1	0.060891
1	2	0.042863
1	3	0.046263
1	4	0.043293
1	5	0.043281
1	6	0.043090
1	7	0.043241
1	8	0.042991
1	9	0.043108
1	10	0.043085
1	11	0.043108
1	12	0.043147
1	13	0.043079
1	14	0.043269
1	15	0.043142
1	16	0.043003
1	17	0.043081
1	18	0.042816
1	19	0.042934
2	0	0.249268
2	1	0.065427
2	2	0.054420
2	3	0.051255
2	4	0.045494
2	5	0.045947
2	6	0.048491
2	7	0.047298
2	8	0.047736
2	9	0.047488
2	10	0.047878
2	11	0.049228
2	12	0.049181
2	13	0.049123
2	14	0.049222
2	15	0.049232
2	16	0.049385
2	17	0.049345
2	18	0.049121
2	19	0.049393
2	0	0.261033
