epoch	position	reward
0	0	0.344973
0	1	0.195409
0	2	0.112913
0	3	0.102922
0	4	0.110183
0	5	0.110912
0	6	0.111720
0	7	0.113961
0	8	0.114109
0	9	0.114728
0	10	0.114643
0	11	0.114616
0	12	0.114725
0	13	0.114560
0	14	0.114498
0	15	0.113970
0	16	0.113825
0	17	0.114084
0	18	0.114881
0	19	0.114772
0	0	0.361855
0	1	0.208792
0	2	0.138278
0	3	0.132622
0	4	0.128564
0	5	0.129950
0	6	0.131522
0	7	0.132971
0	8	0.133754
0	9	0.134327
0	10	0.133933
0	11	0.133888
0	12	0.133938
0	13	0.134584
0	14	0.134773
0	15	0.134439
0	16	0.133950
0	17	0.134062
0	18	0.134141
0	19	0.133427
0	0	0.331674
0	1	0.154070
0	2	0.094864
0	3	0.090608
0	4	0.085874
0	5	0.093923
0	6	0.087906
0	7	0.090442
0	8	0.090727
0	9	0.090531
0	10	0.091162
0	11	0.090633
0	12	0.091126
0	13	0.090135
0	14	0.091037
0	15	0.090553
0	16	0.090639
0	17	0.090668
0	18	0.090842
0	19	0.090792
1	0	0.331164
1	1	0.148089
1	2	0.090570
1	3	0.085343
1	4	0.086010
1	5	0.085965
1	6	0.086457
1	7	0.087145
1	8	0.089558
1	9	0.090632
1	10	0.089673
1	11	0.090292
1	12	0.090967
1	13	0.091011
1	14	0.091132
1	15	0.091288
1	16	0.090977
1	17	0.091007
1	18	0.091415
1	19	0.091344
1	0	0.358838
1	1	0.192228
1	2	0.123306
1	3	0.117209
1	4	0.107211
1	5	0.109300
1	6	0.112870
1	7	0.111071
1	8	0.109595
1	9	0.106768
1	10	0.111978
1	11	0.113156
1	12	0.110258
1	13	0.111374
1	14	0.110974
1	15	0.111117
1	16	0.111570
1	17	0.111205
1	18	0.110697
1	19	0.110797
1	0	0.314462
1	1	0.137695
1	2	0.078534
1	3	0.077871
1	4	0.076605
1	5	0.079581
1	6	0.079274
1	7	0.080166
1	8	0.080261
1	9	0.079981
1	10	0.080476
1	11	0.080263
1	12	0.080318
1	13	0.080066
1	14	0.080338
1	15	0.079889
1	16	0.080211
1	17	0.079443
1	18	0.079593
1	19	0.079189
2	0	0.300379
2	1	0.124829
2	2	0.082455
2	3	0.087627
2	4	0.093459
2	5	0.092237
2	6	0.085332
2	7	0.085277
2	8	0.083112
2	9	0.083346
2	10	0.082736
2	11	0.084463
2	12	0.085497
2	13	0.085275
2	14	0.085095
2	15	0.085629
2	16	0.085905
2	17	0.085896
2	18	0.085730
2	19	0.086189
2	0	0.340446
2	1	0.175015
2	2	0.138733
2	3	0.139206
2	4	0.137831
2	5	0.133892
2	6	0.137667
2	7	0.133777
2	8	0.136534
2	9	0.133940
2	10	0.135253
2	11	0.137703
2	12	0.134613
2	13	0.134625
2	14	0.134915
2	15	0.132407
2	16	0.133795
2	17	0.133131
2	18	0.132706
2	19	0.132486
2	0	0.306950
2	1	0.137667
2	2	0.100019
2	3	0.094532
2	4	0.089399
2	5	0.084405
2	6	0.085335
2	7	0.086428
2	8	0.084920
2	9	0.085548
2	10	0.085897
2	11	0.085549
2	12	0.085428
2	13	0.085228
2	14	0.085875
2	15	0.085426
2	16	0.085781
2	17	0.085190
2	18	0.085242
2	19	0.085747
3	0	0.273220
3	1	0.135003
3	2	0.102130
3	3	0.100807
3	4	0.105702
3	5	0.104030
3	6	0.107600
3	7	0.105268
3	8	0.103280
3	9	0.103650
3	10	0.103593
3	11	0.103122
3	12	0.103405
3	13	0.103501
3	14	0.103530
3	15	0.103522
3	16	0.103430
3	17	0.103696
3	18	0.102817
3	19	0.103591
3	0	0.288086
3	1	0.121889
3	2	0.096425
3	3	0.095064
3	4	0.100546
3	5	0.097208
3	6	0.098878
3	7	0.093444
3	8	0.097171
3	9	0.094839
3	10	0.095954
3	11	0.097142
3	12	0.097922
3	13	0.099076
3	14	0.098894
3	15	0.099584
3	16	0.099271
3	17	0.099797
3	18	0.099891
3	19	0.100003
3	0	0.237503
3	1	0.070742
3	2	0.038697
3	3	0.038502
3	4	0.040082
3	5	0.040175
3	6	0.042448
3	7	0.043198
3	8	0.043492
3	9	0.045969
