epoch	position	reward
0	0	0.147399
0	1	0.090173
0	2	0.066928
0	3	0.066932
0	4	0.067053
0	5	0.067104
0	6	0.066702
0	7	0.066437
0	8	0.066427
0	9	0.066625
0	10	0.066428
0	11	0.066731
0	12	0.066876
0	13	0.066754
0	14	0.066938
0	15	0.066800
0	16	0.067002
0	17	0.066878
0	18	0.066719
0	19	0.066810
0	0	0.170612
0	1	0.097715
0	2	0.079056
0	3	0.078828
0	4	0.076828
0	5	0.076792
0	6	0.076765
0	7	0.076621
0	8	0.076729
0	9	0.076760
0	10	0.076820
0	11	0.076815
0	12	0.076795
0	13	0.076867
0	14	0.076836
0	15	0.076887
0	16	0.076929
0	17	0.077101
0	18	0.076800
0	19	0.076908
0	0	0.160162
0	1	0.080445
0	2	0.062880
0	3	0.061316
0	4	0.061236
0	5	0.061321
0	6	0.060950
0	7	0.060977
0	8	0.061234
0	9	0.061207
0	10	0.061068
0	11	0.061197
0	12	0.060850
0	13	0.061010
0	14	0.061090
0	15	0.061062
0	16	0.061158
0	17	0.061016
0	18	0.060837
0	19	0.060774
1	0	0.137234
1	1	0.085215
1	2	0.060791
1	3	0.058734
1	4	0.061531
1	5	0.061799
1	6	0.061010
1	7	0.061063
1	8	0.060912
1	9	0.060924
1	10	0.061153
1	11	0.060969
1	12	0.061211
1	13	0.061008
1	14	0.061018
1	15	0.061404
1	16	0.061527
1	17	0.061417
1	18	0.060786
1	19	0.060932
1	0	0.131771
1	1	0.077891
1	2	0.064404
1	3	0.063932
1	4	0.063556
1	5	0.063345
1	6	0.063330
1	7	0.063499
1	8	0.063528
1	9	0.063504
1	10	0.063495
1	11	0.063454
1	12	0.063522
1	13	0.063449
1	14	0.063490
1	15	0.063633
1	16	0.063423
1	17	0.063537
1	18	0.063341
1	19	0.063264
1	0	0.161513
1	1	0.099228
1	2	0.069762
1	3	0.072286
1	4	0.071095
1	5	0.071116
1	6	0.071300
1	7	0.071399
1	8	0.071255
1	9	0.071372
1	10	0.071143
1	11	0.071050
1	12	0.071545
1	13	0.071319
1	14	0.071296
1	15	0.071602
1	16	0.071652
1	17	0.071447
1	18	0.071349
1	19	0.071424
2	0	0.148565
2	1	0.097620
2	2	0.072471
2	3	0.072528
2	4	0.072495
2	5	0.072332
2	6	0.072323
2	7	0.072375
2	8	0.072436
2	9	0.072360
2	10	0.072377
2	11	0.072487
2	12	0.072591
2	13	0.072430
2	14	0.072587
2	15	0.072563
2	16	0.072606
2	17	0.072508
2	18	0.072554
2	19	0.072743
2	0	0.094290
2	1	0.058540
2	2	0.049299
2	3	0.049735
2	4	0.049135
2	5	0.049341
2	6	0.050061
2	7	0.049539
2	8	0.048675
2	9	0.048831
2	10	0.048408
2	11	0.048690
2	12	0.048557
2	13	0.048116
2	14	0.048106
2	15	0.048066
2	16	0.047971
2	17	0.047873
2	18	0.048145
2	19	0.047866
2	0	0.052934
2	1	0.024956
2	2	0.011042
2	3	0.010973
2	4	0.011004
2	5	0.011076
2	6	0.010978
2	7	0.010917
2	8	0.011018
2	9	0.010980
2	10	0.010927
2	11	0.010918
2	12	0.010946
2	13	0.010939
2	14	0.010977
2	15	0.010992
2	16	0.011009
2	17	0.011029
2	18	0.010983
2	19	0.011027
3	0	0.164900
3	1	0.105611
3	2	0.085130
3	3	0.085365
3	4	0.085940
3	5	0.086181
3	6	0.085626
3	7	0.085634
3	8	0.085715
3	9	0.085509
3	10	0.085485
3	11	0.085710
3	12	0.085547
3	13	0.085608
3	14	0.085455
3	15	0.085606
3	16	0.085637
3	17	0.085441
3	18	0.085661
3	19	0.085610
3	0	0.148082
3	1	0.095766
3	2	0.089780
3	3	0.088776
3	4	0.086959
3	5	0.087426
3	6	0.087492
3	7	0.086397
3	8	0.086518
3	9	0.086906
3	10	0.086995
3	11	0.087205
3	12	0.087095
3	13	0.086647
3	14	0.086710
3	15	0.086406
3	16	0.086211
3	17	0.086497
3	18	0.086825
3	19	0.086728
3	0	0.156226
3	1	0.112006
3	2	0.093493
3	3	0.093024
3	4	0.092830
3	5	0.093076
3	6	0.092989
3	7	0.093034
3	8	0.093032
3	9	0.093073
3	10	0.093148
3	11	0.092823
3	12	0.092984
3	13	0.093111
3	14	0.093113
3	15	0.093280
3	16	0.093097
3	17	0.093235
3	18	0.093256
3	19	0.093060
4	0	0.081254
4	1	0.051437
4	2	0.039245
4	3	0.039130
4	4	0.039072
4	5	0.039159
4	6	0.039061
4	7	0.039006
4	8	0.039137
4	9	0.039110
4	10	0.039147
4	11	0.039141
4	12	0.039187
4	13	0.039123
4	14	0.039137
4	15	0.039038
4	16	0.039105
4	17	0.039149
4	18	0.039043
4	19	0.039025
4	0	0.159122
4	1	0.102175
4	2	0.083125
4	3	0.082298
4	4	0.082989
4	5	0.083432
4	6	0.083191
4	7	0.083559
4	8	0.083228
4	9	0.083689
4	10	0.083645
4	11	0.083430
4	12	0.083499
4	13	0.083346
4	14	0.083188
4	15	0.083402
4	16	0.083405
4	17	0.083268
4	18	0.083753
4	19	0.083760
4	0	0.120462
4	1	0.082023
4	2	0.063947
4	3	0.063708
4	4	0.063934
4	5	0.064046
4	6	0.063907
4	7	0.063480
4	8	0.063620
4	9	0.063673
4	10	0.063638
4	11	0.063647
4	12	0.063507
4	13	0.063710
4	14	0.063687
4	15	0.063790
4	16	0.063682
4	17	0.063775
4	18	0.063717
4	19	0.063684
5	0	0.114017
5	1	0.060746
5	2	0.052893
5	3	0.053022
5	4	0.052855
5	5	0.053118
5	6	0.052994
5	7	0.052915
5	8	0.052950
5	9	0.052837
5	10	0.052855
5	11	0.052932
5	12	0.052854
5	13	0.052905
5	14	0.052910
5	15	0.052861
5	16	0.052813
5	17	0.052903
5	18	0.053105
5	19	0.052771
5	0	0.130547
5	1	0.077100
5	2	0.047589
5	3	0.045647
5	4	0.045506
5	5	0.045539
5	6	0.045588
5	7	0.045624
5	8	0.045722
5	9	0.045575
5	10	0.045623
5	11	0.045646
5	12	0.045648
5	13	0.045619
5	14	0.045650
5	15	0.045709
5	16	0.045715
5	17	0.045717
5	18	0.045806
5	19	0.045727
5	0	0.130501
5	1	0.106182
5	2	0.094463
5	3	0.092442
5	4	0.092630
5	5	0.092105
5	6	0.091815
5	7	0.091927
5	8	0.092646
5	9	0.092250
5	10	0.092106
5	11	0.092100
5	12	0.091711
5	13	0.092371
5	14	0.092332
5	15	0.092575
5	16	0.092501
5	17	0.092749
5	18	0.092530
5	19	0.092672
6	0	0.092266
6	1	0.071194
6	2	0.063261
6	3	0.063613
6	4	0.062781
6	5	0.062771
6	6	0.062705
6	7	0.062767
6	8	0.062738
6	9	0.062783
6	10	0.062760
6	11	0.062711
6	12	0.062772
6	13	0.062724
6	14	0.062715
6	15	0.062673
6	16	0.062800
6	17	0.062650
6	18	0.062622
6	19	0.062544
6	0	0.126463
6	1	0.100144
6	2	0.095001
6	3	0.094708
6	4	0.093802
6	5	0.094043
6	6	0.093081
6	7	0.093226
6	8	0.093236
6	9	0.093422
6	10	0.093407
6	11	0.093189
6	12	0.093184
6	13	0.093183
6	14	0.093223
6	15	0.092683
6	16	0.092844
6	17	0.093036
6	18	0.092847
6	19	0.093045
6	0	0.126224
6	1	0.093706
6	2	0.082456
6	3	0.081904
6	4	0.082166
6	5	0.081984
6	6	0.082058
6	7	0.081942
6	8	0.081853
6	9	0.081902
6	10	0.081942
6	11	0.081840
6	12	0.081800
6	13	0.081759
6	14	0.081790
6	15	0.081841
6	16	0.081717
6	17	0.081510
6	18	0.081404
6	19	0.081543
7	0	0.115422
7	1	0.058570
7	2	0.045142
7	3	0.045169
7	4	0.044622
7	5	0.044896
7	6	0.044789
7	7	0.044775
7	8	0.044820
7	9	0.044655
7	10	0.044689
7	11	0.044727
7	12	0.044846
7	13	0.044800
7	14	0.044847
7	15	0.044805
7	16	0.044999
7	17	0.044886
7	18	0.044927
7	19	0.044920
7	0	0.087070
7	1	0.052600
7	2	0.045603
7	3	0.046317
7	4	0.045695
7	5	0.045045
7	6	0.045815
7	7	0.045436
7	8	0.045517
7	9	0.045429
7	10	0.045679
7	11	0.045545
7	12	0.045529
7	13	0.045414
7	14	0.045393
7	15	0.045929
7	16	0.045793
7	17	0.045834
7	18	0.045938
7	19	0.045875
7	0	0.127833
7	1	0.071943
7	2	0.065084
7	3	0.063918
7	4	0.063349
7	5	0.063385
7	6	0.063261
7	7	0.063064
7	8	0.062998
7	9	0.063001
7	10	0.063168
7	11	0.063005
7	12	0.062941
7	13	0.062811
7	14	0.062972
7	15	0.062738
7	16	0.062875
7	17	0.062745
7	18	0.062682
7	19	0.063139
8	0	0.081279
8	1	0.046685
8	2	0.036593
8	3	0.036942
8	4	0.036743
8	5	0.036852
8	6	0.036830
8	7	0.036892
8	8	0.036975
8	9	0.036796
8	10	0.036741
8	11	0.036808
8	12	0.036947
8	13	0.037004
8	14	0.036992
8	15	0.036954
8	16	0.036920
8	17	0.036933
8	18	0.036888
8	19	0.036950
8	0	0.133369
8	1	0.070965
8	2	0.046850
8	3	0.046824
8	4	0.046753
8	5	0.046884
8	6	0.046842
8	7	0.046811
8	8	0.046922
8	9	0.046911
8	10	0.046925
8	11	0.046958
8	12	0.046818
8	13	0.046845
8	14	0.046921
8	15	0.046890
8	16	0.046914
8	17	0.046987
8	18	0.046930
8	19	0.046909
8	0	0.103689
8	1	0.075833
8	2	0.063017
8	3	0.063538
8	4	0.063217
8	5	0.063300
8	6	0.063398
8	7	0.063324
8	8	0.063342
8	9	0.063254
8	10	0.063322
8	11	0.063410
8	12	0.063301
8	13	0.063417
8	14	0.063305
8	15	0.063508
8	16	0.063458
8	17	0.063287
8	18	0.063575
8	19	0.063528
9	0	0.114228
9	1	0.075223
9	2	0.062409
9	3	0.061616
9	4	0.061463
9	5	0.061576
9	6	0.061729
9	7	0.061787
9	8	0.061477
9	9	0.061541
9	10	0.061705
9	11	0.061542
9	12	0.061544
9	13	0.061683
9	14	0.061632
9	15	0.061615
9	16	0.061477
9	17	0.061745
9	18	0.061558
9	19	0.061518
9	0	0.098049
9	1	0.059565
9	2	0.048872
9	3	0.048408
9	4	0.049128
9	5	0.049492
9	6	0.049308
9	7	0.048647
9	8	0.049262
9	9	0.048456
9	10	0.048810
9	11	0.048878
9	12	0.048864
9	13	0.048563
9	14	0.049015
9	15	0.048927
9	16	0.048641
9	17	0.048876
9	18	0.048761
9	19	0.048621
9	0	0.117603
9	1	0.078947
9	2	0.061931
9	3	0.062472
9	4	0.062621
9	5	0.062711
9	6	0.062874
9	7	0.062692
9	8	0.062748
9	9	0.062855
9	10	0.062816
9	11	0.062864
9	12	0.062793
9	13	0.062814
9	14	0.062913
9	15	0.062862
9	16	0.062848
9	17	0.062739
9	18	0.062876
9	19	0.062929
10	0	0.120041
10	1	0.071687
10	2	0.047541
10	3	0.046797
10	4	0.046900
10	5	0.047029
10	6	0.047125
10	7	0.047214
10	8	0.047090
10	9	0.047063
10	10	0.047130
10	11	0.047125
10	12	0.047141
10	13	0.047174
10	14	0.047061
10	15	0.047153
10	16	0.047050
10	17	0.047241
10	18	0.047033
10	19	0.047201
10	0	0.099449
10	1	0.079880
