epoch	nll	pg_loss	d_loss	d_accuracy	real_prob	fake_prob	avg_reward
0	8.743373	0.695305	0.279806	0.962500	0.811766	0.130990	0.139473
1	8.731647	0.591089	0.273148	0.972000	0.834221	0.113573	0.127665
2	8.640871	0.625453	0.266399	0.966500	0.839738	0.114085	0.130857
3	8.667768	0.528844	0.263179	0.961500	0.844855	0.113025	0.118977
4	8.661854	0.547809	0.258525	0.963000	0.842626	0.102616	0.122332
5	8.572476	0.484871	0.257167	0.969500	0.856839	0.099834	0.113824
6	8.644032	0.460942	0.254174	0.959000	0.844394	0.095940	0.105999
7	8.626657	0.451363	0.253360	0.967500	0.855146	0.091498	0.106465
8	8.535036	0.507783	0.250088	0.969500	0.856775	0.085456	0.118201
9	8.543273	0.408906	0.249634	0.965500	0.853249	0.085008	0.099067
10	8.544086	0.387948	0.246366	0.965500	0.857269	0.087119	0.093000
11	8.597406	0.427414	0.245539	0.961500	0.848734	0.082320	0.099056
12	8.550548	0.406748	0.243288	0.970000	0.857815	0.067694	0.097987
13	8.543339	0.318794	0.243391	0.965000	0.852085	0.068051	0.080465
14	8.561933	0.350883	0.241335	0.964500	0.855109	0.074987	0.089449
15	8.591584	0.331152	0.241843	0.966000	0.853699	0.067458	0.083856
16	8.641133	0.353528	0.240274	0.968500	0.855760	0.063709	0.086790
17	8.629910	0.310036	0.239492	0.960000	0.851265	0.063106	0.079167
18	8.630129	0.275413	0.238385	0.969500	0.860408	0.062611	0.073286
19	8.633241	0.292016	0.238213	0.969500	0.855665	0.068985	0.071734
20	8.657122	0.249530	0.236753	0.970000	0.858763	0.059481	0.065267
21	8.655757	0.185922	0.238337	0.972000	0.861891	0.059378	0.055050
22	8.685478	0.239383	0.235536	0.963000	0.848753	0.056484	0.067887
23	8.675856	0.216111	0.236499	0.969000	0.857001	0.059882	0.062473
24	8.668046	0.246728	0.233652	0.970000	0.858817	0.058496	0.067926
25	8.648008	0.289436	0.233991	0.967500	0.861762	0.063079	0.075246
26	8.629610	0.234037	0.233998	0.969000	0.854058	0.050576	0.064422
27	8.579829	0.179417	0.233795	0.969500	0.858727	0.056138	0.052295
28	8.643833	0.234566	0.234062	0.968500	0.857609	0.053003	0.060036
29	8.644517	0.240073	0.233770	0.972500	0.863557	0.052439	0.067082
30	8.612669	0.231200	0.233592	0.969500	0.855537	0.050517	0.061623
31	8.645616	0.147525	0.232785	0.966500	0.854713	0.058433	0.044697
32	8.668217	0.184994	0.232193	0.968500	0.855508	0.051815	0.054909
33	8.680174	0.180627	0.233032	0.973000	0.860516	0.046372	0.057776
34	8.697082	0.215651	0.233345	0.968500	0.853854	0.051223	0.063243
35	8.659897	0.189585	0.233105	0.977500	0.864293	0.047916	0.059380
36	8.702431	0.250212	0.232194	0.974500	0.858938	0.050936	0.073495
37	8.693610	0.212585	0.233013	0.964000	0.853482	0.057064	0.061604
38	8.715620	0.196155	0.231624	0.961500	0.845848	0.056172	0.059220
39	8.723180	0.217019	0.231606	0.966000	0.860584	0.058881	0.063837
40	8.700682	0.169426	0.230528	0.976000	0.862556	0.043940	0.053025
41	8.684358	0.251607	0.231576	0.975000	0.859748	0.049398	0.066312
42	8.691796	0.156938	0.231792	0.971500	0.858065	0.045902	0.050051
43	8.687209	0.167918	0.230866	0.965500	0.856790	0.050719	0.052453
44	8.673993	0.219204	0.230575	0.970000	0.855487	0.050945	0.061854
45	8.699094	0.203328	0.229619	0.970500	0.862711	0.052844	0.057541
46	8.631112	0.157405	0.228629	0.971000	0.855454	0.047931	0.050006
47	8.637057	0.273084	0.230994	0.970000	0.860310	0.049375	0.073622
48	8.659038	0.201468	0.229085	0.973500	0.856928	0.047757	0.063890
49	8.611815	0.192425	0.227693	0.965000	0.856398	0.054361	0.057814
