epoch	nll	pg_loss	d_loss	d_accuracy	real_prob	fake_prob	avg_reward
0	8.927649	0.491270	0.257983	0.961500	0.747640	0.070879	0.069946
1	8.932421	0.503730	0.252562	0.969500	0.756542	0.062248	0.070751
2	8.953866	0.420556	0.247115	0.969500	0.762563	0.056702	0.057804
3	8.977342	0.383050	0.243158	0.966500	0.771486	0.057065	0.053973
4	9.004488	0.443858	0.239849	0.968500	0.772941	0.053743	0.064171
5	8.997854	0.450219	0.237645	0.973500	0.779826	0.046909	0.065463
6	9.027363	0.325183	0.235001	0.971000	0.784883	0.050298	0.048107
7	9.028471	0.475130	0.232197	0.971500	0.799360	0.051974	0.070730
8	9.049561	0.391067	0.229156	0.964000	0.798533	0.061444	0.063865
9	9.052588	0.459292	0.228826	0.975000	0.806549	0.048446	0.067894
10	9.003105	0.455324	0.225513	0.975500	0.805447	0.044478	0.072909
11	9.092641	0.316175	0.224975	0.978000	0.817868	0.040363	0.047932
12	9.061476	0.368049	0.223168	0.977500	0.818656	0.041825	0.057540
13	9.049145	0.364992	0.220504	0.971000	0.822436	0.049551	0.059297
14	9.062041	0.261531	0.220328	0.972500	0.829670	0.050818	0.040903
15	9.078181	0.333369	0.217368	0.972000	0.830417	0.048657	0.052819
16	9.082075	0.295172	0.218569	0.983000	0.834392	0.034162	0.048734
17	9.078889	0.241872	0.216122	0.971500	0.835734	0.047320	0.037329
18	9.063768	0.300676	0.215664	0.977000	0.841659	0.041509	0.045743
19	9.085094	0.263618	0.213984	0.977500	0.841289	0.039020	0.042650
20	9.082070	0.224026	0.211826	0.981500	0.847839	0.035263	0.038727
21	9.073445	0.315434	0.212229	0.981500	0.850483	0.035723	0.048320
22	9.113038	0.258161	0.213140	0.979500	0.847662	0.035953	0.042027
23	9.104825	0.354189	0.210383	0.979000	0.850266	0.034860	0.055546
24	9.090671	0.138011	0.209972	0.977500	0.850880	0.036915	0.026171
25	9.117819	0.204151	0.208839	0.979000	0.851626	0.038005	0.032649
26	9.135874	0.216053	0.206254	0.980500	0.856944	0.032929	0.033337
27	9.095032	0.265047	0.206251	0.978000	0.860273	0.039470	0.047698
28	9.126348	0.196417	0.205185	0.982000	0.855686	0.029563	0.031479
29	9.108824	0.165219	0.206619	0.979000	0.855834	0.030654	0.030190
30	9.096185	0.184340	0.205087	0.979000	0.860938	0.035143	0.034853
31	9.085819	0.263088	0.201756	0.982000	0.857258	0.028292	0.043030
32	9.110201	0.167882	0.201404	0.985500	0.863953	0.028548	0.027529
33	9.116652	0.192720	0.202668	0.982500	0.859705	0.026166	0.034286
34	9.115012	0.247457	0.202623	0.978000	0.862529	0.035577	0.038735
35	9.106528	0.126794	0.201020	0.976000	0.859007	0.035335	0.023784
36	9.114788	0.280815	0.200873	0.985500	0.864736	0.024628	0.045512
37	9.067367	0.168407	0.200010	0.983500	0.864766	0.027472	0.029705
38	9.115462	0.098786	0.200926	0.982500	0.865287	0.029386	0.018618
39	9.094617	0.255918	0.200647	0.983500	0.867794	0.026914	0.038896
40	9.052705	0.116871	0.200293	0.982500	0.867372	0.030078	0.020511
41	9.063625	0.218776	0.199773	0.979000	0.864174	0.032765	0.038500
42	9.084214	0.210309	0.197815	0.981000	0.865395	0.030313	0.033358
43	9.101769	0.132915	0.198630	0.986000	0.870371	0.023181	0.024200
44	9.089572	0.114850	0.195780	0.983000	0.869037	0.025947	0.023414
45	9.088723	0.358158	0.198074	0.981500	0.869457	0.028919	0.054619
46	9.096919	0.166004	0.200245	0.985500	0.871197	0.024319	0.028765
47	9.086617	0.287420	0.200378	0.983500	0.869499	0.024924	0.042701
48	9.110654	0.262047	0.201067	0.979000	0.866709	0.029833	0.042965
49	9.083592	0.278355	0.200345	0.984000	0.871325	0.027659	0.047704
