epoch	nll	pg_loss	d_loss	d_accuracy	real_prob	fake_prob	avg_reward
0	8.960869	0.515466	0.251317	0.975000	0.775451	0.049067	0.082683
1	9.002172	0.411121	0.243730	0.960000	0.785885	0.061681	0.073274
2	8.967089	0.199407	0.240669	0.970500	0.805994	0.050987	0.038800
3	8.953671	0.316928	0.236023	0.969000	0.805044	0.049704	0.057751
4	8.923358	0.372642	0.233076	0.970500	0.826317	0.044895	0.063102
5	8.900985	0.230296	0.233866	0.964500	0.828116	0.055103	0.044837
6	8.919571	0.374954	0.231998	0.971000	0.833745	0.046272	0.066011
7	8.906324	0.437427	0.228534	0.968000	0.826485	0.048713	0.074595
8	8.906739	0.242194	0.227291	0.968500	0.839325	0.046195	0.048096
9	8.844879	0.440484	0.229004	0.969000	0.846407	0.050196	0.073772
10	8.875537	0.290129	0.228031	0.973000	0.848330	0.044435	0.055392
11	8.830512	0.291944	0.225914	0.964000	0.841627	0.053251	0.060569
12	8.882720	0.348485	0.224036	0.964000	0.848666	0.054073	0.067785
13	8.874400	0.250850	0.223901	0.974500	0.852231	0.046377	0.049980
14	8.842916	0.308173	0.223018	0.970500	0.855406	0.047802	0.059206
15	8.811379	0.208987	0.223318	0.971500	0.852448	0.045477	0.045618
16	8.814883	0.348740	0.224160	0.974500	0.851792	0.039607	0.065590
17	8.798635	0.294918	0.224467	0.973000	0.857979	0.045243	0.058181
18	8.786587	0.218899	0.222535	0.972500	0.854210	0.045478	0.043432
19	8.757292	0.299295	0.223589	0.970000	0.849828	0.042258	0.060795
20	8.748360	0.255483	0.220567	0.972500	0.855814	0.044047	0.051827
21	8.737020	0.146439	0.220736	0.971000	0.861897	0.052316	0.032685
22	8.752901	0.258396	0.221859	0.977000	0.858165	0.040615	0.053700
23	8.768322	0.194419	0.219133	0.967000	0.857227	0.053302	0.041079
24	8.730075	0.235377	0.220666	0.967000	0.853943	0.051635	0.050468
25	8.774212	0.189838	0.218765	0.966000	0.854688	0.056397	0.043496
26	8.732750	0.203041	0.220087	0.972000	0.858777	0.044944	0.043212
27	8.704400	0.194152	0.218251	0.974500	0.859798	0.042237	0.043487
28	8.759208	0.179131	0.217505	0.972000	0.854811	0.039949	0.037755
29	8.728792	0.414067	0.218201	0.967500	0.853007	0.046934	0.080411
30	8.742864	0.251362	0.215547	0.977000	0.856332	0.037673	0.054965
31	8.648036	0.132863	0.215922	0.983000	0.860311	0.030487	0.031778
32	8.690331	0.288152	0.216397	0.972000	0.862024	0.046032	0.061807
33	8.656086	0.260717	0.215337	0.978500	0.865345	0.037414	0.056138
34	8.638776	0.192377	0.214647	0.973000	0.860009	0.041512	0.043165
35	8.623896	0.101417	0.215243	0.970500	0.855300	0.040016	0.028810
36	8.611869	0.225764	0.216683	0.976000	0.860110	0.035876	0.048505
37	8.626359	0.255743	0.213024	0.970000	0.855848	0.043664	0.054872
38	8.613498	0.071739	0.213284	0.975500	0.858839	0.035331	0.020714
39	8.574489	0.239643	0.213832	0.976000	0.862867	0.038287	0.051524
40	8.570424	0.146140	0.212926	0.975500	0.856427	0.030897	0.034205
41	8.567787	0.243550	0.211894	0.977000	0.863986	0.033853	0.052121
42	8.585694	0.249812	0.210704	0.974500	0.863888	0.038818	0.057245
43	8.538556	0.181430	0.211460	0.974500	0.864764	0.039363	0.043470
44	8.581974	0.099583	0.211786	0.969000	0.853313	0.037866	0.029858
45	8.529269	0.162064	0.211227	0.977000	0.867194	0.039318	0.037536
46	8.509588	0.116755	0.210504	0.976500	0.862361	0.035077	0.030858
47	8.490631	0.195827	0.210786	0.977500	0.865048	0.035186	0.044668
48	8.473166	0.227918	0.212220	0.975500	0.863685	0.036391	0.050612
49	8.437223	0.201398	0.209401	0.976500	0.862241	0.033913	0.049805
