epoch	position	reward
0	0	0.271931
0	1	0.081635
0	2	0.060094
0	3	0.054417
0	4	0.054912
0	5	0.056050
0	6	0.055549
0	7	0.054408
0	8	0.057419
0	9	0.057404
0	10	0.057658
0	11	0.057782
0	12	0.058275
0	13	0.058483
0	14	0.058006
0	15	0.057588
0	16	0.057978
0	17	0.057735
0	18	0.057951
0	19	0.058553
0	0	0.265470
0	1	0.063665
0	2	0.053879
0	3	0.051144
0	4	0.052530
0	5	0.051090
0	6	0.050533
0	7	0.051721
0	8	0.052254
0	9	0.050859
0	10	0.051889
0	11	0.051477
0	12	0.051171
0	13	0.052414
0	14	0.050928
0	15	0.050206
0	16	0.049226
0	17	0.049773
0	18	0.050783
0	19	0.049543
0	0	0.265980
0	1	0.070268
0	2	0.062408
0	3	0.056874
0	4	0.057551
0	5	0.056272
0	6	0.056583
0	7	0.056693
0	8	0.056221
0	9	0.056742
0	10	0.056749
0	11	0.056123
0	12	0.056153
0	13	0.055210
0	14	0.055806
0	15	0.056226
0	16	0.056586
0	17	0.056147
0	18	0.056377
0	19	0.056981
1	0	0.271594
1	1	0.071542
1	2	0.063361
1	3	0.054541
1	4	0.055021
1	5	0.056956
1	6	0.056494
1	7	0.057645
1	8	0.057681
1	9	0.058496
1	10	0.056827
1	11	0.057132
1	12	0.056818
1	13	0.057143
1	14	0.057320
1	15	0.057054
1	16	0.056792
1	17	0.057200
1	18	0.056619
1	19	0.056419
1	0	0.268276
1	1	0.088769
1	2	0.088513
1	3	0.077996
1	4	0.075001
1	5	0.072233
1	6	0.072841
1	7	0.073642
1	8	0.074831
1	9	0.075005
1	10	0.073836
1	11	0.075267
1	12	0.073516
1	13	0.073762
1	14	0.073549
1	15	0.074079
1	16	0.073805
1	17	0.074930
1	18	0.074613
1	19	0.074561
1	0	0.240530
1	1	0.075541
1	2	0.057886
1	3	0.053844
1	4	0.053971
1	5	0.054503
1	6	0.053176
1	7	0.052843
1	8	0.052628
1	9	0.051935
1	10	0.052997
1	11	0.052729
1	12	0.053091
1	13	0.053204
1	14	0.052843
1	15	0.052828
1	16	0.053091
1	17	0.053407
1	18	0.053054
1	19	0.053299
2	0	0.249472
2	1	0.070531
2	2	0.064174
2	3	0.052997
2	4	0.054494
2	5	0.055190
2	6	0.055779
2	7	0.055918
2	8	0.054609
2	9	0.055262
2	10	0.055204
2	11	0.054938
2	12	0.055450
2	13	0.054638
2	14	0.055060
2	15	0.055524
2	16	0.055882
2	17	0.055310
2	18	0.054669
2	19	0.055052
2	0	0.265991
2	1	0.090199
2	2	0.059524
2	3	0.061139
2	4	0.064198
2	5	0.061975
2	6	0.061514
2	7	0.061793
2	8	0.061190
2	9	0.061425
2	10	0.060903
2	11	0.062897
2	12	0.063569
2	13	0.063643
2	14	0.063190
2	15	0.062747
2	16	0.063491
2	17	0.063187
2	18	0.064404
2	19	0.063765
2	0	0.255836
2	1	0.071383
2	2	0.061201
2	3	0.065593
2	4	0.064753
2	5	0.065608
2	6	0.064964
2	7	0.064674
2	8	0.065407
2	9	0.064500
2	10	0.065268
2	11	0.064484
2	12	0.064305
2	13	0.065092
2	14	0.065014
2	15	0.064003
2	16	0.064778
2	17	0.065049
2	18	0.064978
2	19	0.065373
3	0	0.289976
3	1	0.087210
3	2	0.062779
3	3	0.056400
3	4	0.051284
3	5	0.046416
3	6	0.041893
3	7	0.043348
3	8	0.047554
3	9	0.047589
3	10	0.047403
3	11	0.046757
3	12	0.046824
3	13	0.045930
3	14	0.045812
3	15	0.045874
3	16	0.046558
3	17	0.046405
3	18	0.047418
3	19	0.045715
3	0	0.189415
3	1	0.059889
3	2	0.040812
3	3	0.042690
3	4	0.042244
3	5	0.040193
3	6	0.042081
3	7	0.043083
3	8	0.043199
3	9	0.042741
3	10	0.043063
3	11	0.043385
3	12	0.043181
3	13	0.043379
3	14	0.043857
3	15	0.043622
3	16	0.042983
3	17	0.043427
3	18	0.043240
3	19	0.043334
3	0	0.274295
3	1	0.100686
3	2	0.070766
3	3	0.066446
3	4	0.068230
3	5	0.067145
3	6	0.066958
3	7	0.068174
3	8	0.067039
3	9	0.068496
3	10	0.068694
3	11	0.068469
3	12	0.069076
3	13	0.069070
3	14	0.068992
3	15	0.069083
3	16	0.069072
3	17	0.068739
3	18	0.068878
3	19	0.069301
4	0	0.229463
4	1	0.073909
4	2	0.064021
4	3	0.059893
4	4	0.063720
4	5	0.062330
4	6	0.062753
4	7	0.063175
4	8	0.062383
4	9	0.062259
4	10	0.061653
4	11	0.061593
4	12	0.061584
4	13	0.061340
4	14	0.061463
4	15	0.061370
4	16	0.061331
4	17	0.061452
4	18	0.061043
4	19	0.060845
4	0	0.283864
4	1	0.073836
4	2	0.061659
4	3	0.062702
4	4	0.065587
4	5	0.069649
4	6	0.069366
4	7	0.069483
4	8	0.071503
4	9	0.070367
4	10	0.070385
4	11	0.070363
4	12	0.070802
4	13	0.071543
4	14	0.070849
4	15	0.070352
4	16	0.070333
4	17	0.070056
4	18	0.070584
4	19	0.071233
4	0	0.273752
4	1	0.086409
4	2	0.077814
4	3	0.079094
4	4	0.078855
4	5	0.080695
4	6	0.077154
4	7	0.080164
4	8	0.080512
4	9	0.078610
4	10	0.078452
4	11	0.077417
4	12	0.078176
4	13	0.078957
4	14	0.078668
4	15	0.079599
4	16	0.079082
4	17	0.080199
4	18	0.080180
4	19	0.079537
5	0	0.266690
5	1	0.064513
5	2	0.044479
5	3	0.038179
5	4	0.037403
5	5	0.040221
5	6	0.039236
5	7	0.038673
5	8	0.040167
5	9	0.042201
5	10	0.041900
5	11	0.040817
5	12	0.041218
5	13	0.041008
5	14	0.042253
5	15	0.041349
5	16	0.041632
5	17	0.041143
5	18	0.040970
5	19	0.041636
5	0	0.253386
5	1	0.095039
5	2	0.077301
5	3	0.067369
5	4	0.064268
5	5	0.067458
5	6	0.066948
5	7	0.067764
5	8	0.065855
5	9	0.066322
5	10	0.065545
5	11	0.066334
5	12	0.066122
5	13	0.066135
5	14	0.066406
5	15	0.066134
5	16	0.065678
5	17	0.065726
5	18	0.065161
5	19	0.065256
5	0	0.261649
5	1	0.082212
5	2	0.081369
5	3	0.082091
5	4	0.074186
5	5	0.077621
5	6	0.075118
5	7	0.076974
5	8	0.076111
5	9	0.075867
5	10	0.075399
5	11	0.075295
5	12	0.075344
5	13	0.075392
5	14	0.075182
5	15	0.075055
5	16	0.074525
5	17	0.075198
5	18	0.074798
5	19	0.074568
6	0	0.198614
6	1	0.040357
6	2	0.030448
6	3	0.025530
6	4	0.028068
6	5	0.029446
6	6	0.027621
6	7	0.029796
6	8	0.027979
6	9	0.027930
6	10	0.027976
6	11	0.029052
6	12	0.028930
6	13	0.029551
6	14	0.029095
6	15	0.029030
6	16	0.028732
6	17	0.028638
6	18	0.028489
6	19	0.028419
6	0	0.251554
6	1	0.039663
6	2	0.022490
6	3	0.023203
6	4	0.021228
6	5	0.023039
6	6	0.022870
6	7	0.023403
6	8	0.022490
6	9	0.023197
6	10	0.022937
6	11	0.023439
6	12	0.023007
6	13	0.023136
6	14	0.022737
6	15	0.023268
6	16	0.023089
6	17	0.022836
6	18	0.023881
6	19	0.023344
6	0	0.220681
6	1	0.038386
6	2	0.026055
6	3	0.019917
6	4	0.019250
6	5	0.019550
6	6	0.020232
6	7	0.020089
6	8	0.019940
6	9	0.020096
6	10	0.020107
6	11	0.019987
6	12	0.019921
6	13	0.019997
6	14	0.019814
6	15	0.019909
6	16	0.019921
6	17	0.020095
6	18	0.020129
6	19	0.020365
7	0	0.220435
7	1	0.050235
7	2	0.030987
7	3	0.032818
7	4	0.027966
7	5	0.027364
7	6	0.029515
7	7	0.029525
7	8	0.028555
7	9	0.027941
7	10	0.027392
7	11	0.026741
7	12	0.026930
7	13	0.027166
7	14	0.027154
7	15	0.027266
7	16	0.027805
7	17	0.027518
7	18	0.027179
7	19	0.027951
7	0	0.216777
7	1	0.082452
7	2	0.070716
7	3	0.066183
7	4	0.067729
7	5	0.066956
7	6	0.066101
7	7	0.067094
7	8	0.068118
7	9	0.067076
7	10	0.067181
7	11	0.067723
7	12	0.067940
7	13	0.067374
7	14	0.067452
7	15	0.067233
7	16	0.067354
7	17	0.067067
7	18	0.067119
7	19	0.067564
7	0	0.180876
7	1	0.060882
7	2	0.043777
7	3	0.048431
7	4	0.050559
7	5	0.047281
7	6	0.047428
7	7	0.050471
7	8	0.048445
7	9	0.049894
7	10	0.049521
7	11	0.050460
7	12	0.050257
7	13	0.048914
7	14	0.050186
7	15	0.049467
7	16	0.050005
7	17	0.050217
7	18	0.050440
7	19	0.050230
8	0	0.207049
8	1	0.075956
8	2	0.072364
8	3	0.073823
8	4	0.068286
8	5	0.073449
8	6	0.074221
8	7	0.076471
8	8	0.073152
8	9	0.074073
8	10	0.074375
8	11	0.073905
8	12	0.073361
8	13	0.073488
8	14	0.073977
8	15	0.073625
8	16	0.074270
8	17	0.075087
8	18	0.074664
8	19	0.075458
8	0	0.241374
8	1	0.053567
8	2	0.036482
8	3	0.035719
8	4	0.037316
8	5	0.037626
8	6	0.041492
8	7	0.041281
8	8	0.043515
8	9	0.041305
8	10	0.041359
8	11	0.041216
8	12	0.040395
8	13	0.040626
8	14	0.041232
8	15	0.040654
8	16	0.040928
8	17	0.041056
8	18	0.041573
8	19	0.041178
8	0	0.206131
8	1	0.062105
8	2	0.058184
8	3	0.050218
8	4	0.050900
8	5	0.048915
8	6	0.048944
8	7	0.048480
8	8	0.048859
8	9	0.049498
8	10	0.049083
8	11	0.049374
8	12	0.049204
8	13	0.048779
8	14	0.048843
8	15	0.049058
8	16	0.048930
8	17	0.049075
8	18	0.049458
8	19	0.049001
9	0	0.220013
9	1	0.085123
9	2	0.079894
9	3	0.077031
9	4	0.076204
9	5	0.079057
9	6	0.078217
9	7	0.078984
9	8	0.079937
9	9	0.079576
9	10	0.079903
9	11	0.079110
9	12	0.079756
9	13	0.079855
9	14	0.080345
9	15	0.080028
9	16	0.080636
9	17	0.080288
9	18	0.081111
9	19	0.080789
9	0	0.224976
9	1	0.093150
9	2	0.081761
9	3	0.076685
9	4	0.075141
9	5	0.075944
9	6	0.072625
9	7	0.074587
9	8	0.074865
9	9	0.072166
9	10	0.072521
9	11	0.073347
9	12	0.072722
9	13	0.072894
9	14	0.073167
9	15	0.073940
9	16	0.074200
9	17	0.074058
9	18	0.073490
9	19	0.074415
9	0	0.242379
9	1	0.066593
9	2	0.056321
9	3	0.055541
9	4	0.056903
9	5	0.059505
9	6	0.055231
9	7	0.056499
9	8	0.055159
9	9	0.056691
9	10	0.055197
9	11	0.054656
9	12	0.054430
9	13	0.054683
9	14	0.054510
9	15	0.054600
9	16	0.054407
9	17	0.054012
9	18	0.053674
9	19	0.054846
10	0	0.231355
10	1	0.037749
10	2	0.028442
10	3	0.028952
10	4	0.023951
10	5	0.023534
10	6	0.023190
10	7	0.023336
10	8	0.023132
10	9	0.022946
10	10	0.022954
10	11	0.022928
10	12	0.022944
10	13	0.023027
10	14	0.023068
10	15	0.022968
10	16	0.023396
10	17	0.022968
10	18	0.022995
10	19	0.022851
10	0	0.221083
10	1	0.071160
10	2	0.044092
10	3	0.050810
10	4	0.054601
10	5	0.053940
10	6	0.051805
10	7	0.054347
10	8	0.051702
10	9	0.051392
10	10	0.050860
10	11	0.051810
10	12	0.050619
10	13	0.051643
10	14	0.051222
10	15	0.051748
10	16	0.051352
10	17	0.051189
10	18	0.051693
10	19	0.051631
10	0	0.224793
10	1	0.052309
10	2	0.044732
10	3	0.043251
10	4	0.046677
10	5	0.045601
10	6	0.043704
10	7	0.044757
10	8	0.043846
10	9	0.043439
10	10	0.044219
10	11	0.045029
10	12	0.044953
10	13	0.045971
10	14	0.046154
10	15	0.046254
10	16	0.046143
10	17	0.046214
10	18	0.046104
10	19	0.046712
11	0	0.216191
11	1	0.065907
11	2	0.057297
11	3	0.055287
11	4	0.049676
11	5	0.049614
11	6	0.049356
11	7	0.048736
11	8	0.048428
11	9	0.048436
11	10	0.048630
11	11	0.048696
11	12	0.048562
11	13	0.048111
11	14	0.048127
11	15	0.048368
11	16	0.048198
11	17	0.048145
11	18	0.048321
11	19	0.047974
11	0	0.332667
11	1	0.129665
11	2	0.117482
11	3	0.102655
11	4	0.098093
11	5	0.102261
11	6	0.107176
11	7	0.108572
11	8	0.105884
11	9	0.103443
11	10	0.104537
11	11	0.103645
11	12	0.104610
11	13	0.104430
11	14	0.105072
11	15	0.105523
11	16	0.104640
11	17	0.103642
11	18	0.103936
11	19	0.104222
11	0	0.171103
11	1	0.047476
11	2	0.036769
11	3	0.031304
11	4	0.033567
