epoch	nll	pg_loss	d_loss	d_accuracy	real_prob	fake_prob	avg_reward
0	8.871205	0.508081	0.265588	0.966500	0.761937	0.073134	0.100145
1	8.874185	0.549171	0.260219	0.972000	0.774084	0.059902	0.111094
2	8.847479	0.457630	0.254770	0.961000	0.774329	0.067077	0.093240
3	8.833373	0.416217	0.252806	0.966500	0.778360	0.055054	0.082797
4	8.824883	0.328912	0.247382	0.971500	0.796846	0.054199	0.072798
5	8.813160	0.319448	0.250305	0.964000	0.797408	0.056186	0.066581
6	8.840319	0.331744	0.246453	0.964000	0.806832	0.057358	0.070241
7	8.814706	0.301589	0.244427	0.962000	0.806768	0.059983	0.062599
8	8.834652	0.423017	0.243516	0.966500	0.817891	0.064241	0.086625
9	8.778697	0.430969	0.242966	0.965000	0.818767	0.058491	0.091225
10	8.836656	0.327877	0.240435	0.954500	0.819649	0.067641	0.074495
11	8.784346	0.292171	0.243125	0.961000	0.825929	0.063720	0.067498
12	8.855708	0.327316	0.241085	0.963000	0.828788	0.057165	0.073959
13	8.773857	0.293738	0.240330	0.961000	0.833978	0.062061	0.068074
14	8.799619	0.301317	0.242297	0.964500	0.839767	0.054815	0.067385
15	8.783668	0.217597	0.240924	0.958500	0.830649	0.055229	0.054066
16	8.783847	0.231068	0.239909	0.963500	0.827038	0.048334	0.055377
17	8.796937	0.272267	0.238737	0.967500	0.829723	0.048520	0.064833
18	8.817097	0.237016	0.241610	0.964000	0.835954	0.056589	0.059129
19	8.757750	0.244413	0.240076	0.956000	0.834774	0.064824	0.063841
20	8.817334	0.235416	0.240022	0.966500	0.835413	0.058102	0.062713
21	8.803170	0.231745	0.236789	0.963000	0.847083	0.058214	0.056609
22	8.826203	0.152151	0.239566	0.964000	0.840490	0.055476	0.043412
23	8.801734	0.271858	0.239165	0.964500	0.843577	0.053720	0.068427
24	8.790559	0.270135	0.239510	0.959000	0.834470	0.058174	0.070526
25	8.763404	0.368390	0.240015	0.959000	0.834937	0.054009	0.085067
26	8.783924	0.221538	0.239467	0.962000	0.839196	0.058924	0.062159
27	8.747422	0.249201	0.236898	0.960000	0.848551	0.066894	0.063136
28	8.779693	0.235007	0.236924	0.961000	0.837132	0.059679	0.061953
29	8.815409	0.178372	0.239552	0.954500	0.836208	0.062802	0.048563
30	8.817298	0.153272	0.238249	0.958500	0.838876	0.058416	0.048010
31	8.779699	0.369109	0.238898	0.967000	0.844431	0.050748	0.089262
32	8.842051	0.239875	0.238921	0.955500	0.836543	0.062402	0.066223
33	8.787446	0.265339	0.239613	0.960500	0.844098	0.061441	0.074210
34	8.770999	0.317274	0.239664	0.958500	0.839916	0.058229	0.082671
35	8.788126	0.315821	0.239863	0.961000	0.841740	0.054704	0.083776
36	8.787258	0.208936	0.236755	0.968500	0.844590	0.051083	0.058284
37	8.759749	0.179525	0.237699	0.951500	0.840294	0.066162	0.051533
38	8.780536	0.304018	0.237388	0.958000	0.842578	0.058871	0.081737
39	8.803657	0.374943	0.238071	0.962000	0.837621	0.050204	0.092848
40	8.784264	0.198850	0.238441	0.964500	0.843801	0.049849	0.059455
41	8.792971	0.263760	0.238596	0.961000	0.844448	0.063843	0.071621
42	8.812425	0.278648	0.238920	0.962000	0.846937	0.059137	0.072002
43	8.810093	0.173383	0.239572	0.967500	0.846066	0.050865	0.052320
44	8.798210	0.242225	0.237622	0.958000	0.845397	0.058487	0.070073
45	8.836895	0.228084	0.238970	0.958000	0.845069	0.062086	0.059626
46	8.813182	0.185180	0.239444	0.960500	0.843716	0.057529	0.055210
47	8.820856	0.256959	0.238748	0.962000	0.843028	0.058141	0.074089
48	8.816441	0.278827	0.235730	0.956000	0.837665	0.063847	0.077914
49	8.829887	0.199504	0.236937	0.966500	0.841088	0.046390	0.056121
