epoch	nll	pg_loss	d_loss	d_accuracy	real_prob	fake_prob	avg_reward
0	9.246592	0.410039	0.236847	0.965000	0.819289	0.066840	0.066517
1	9.216018	0.528315	0.236380	0.965500	0.833625	0.061876	0.085835
2	9.200007	0.515762	0.229018	0.960500	0.833683	0.061412	0.084424
3	9.229074	0.300853	0.224508	0.964500	0.846210	0.057228	0.049676
4	9.231709	0.369727	0.222988	0.965500	0.850437	0.053516	0.064572
5	9.219831	0.298058	0.222885	0.965500	0.846331	0.043203	0.048506
6	9.211920	0.324675	0.221266	0.972000	0.857270	0.047114	0.056062
7	9.229691	0.315801	0.220149	0.963500	0.847543	0.047496	0.054189
8	9.210093	0.357319	0.219034	0.963000	0.845065	0.045070	0.059173
9	9.225932	0.309594	0.217405	0.962000	0.850855	0.047148	0.051741
10	9.227298	0.264603	0.218357	0.964500	0.843425	0.043147	0.044760
11	9.265773	0.182250	0.220732	0.973500	0.854265	0.034260	0.034866
12	9.262258	0.239745	0.217664	0.969000	0.849694	0.041239	0.039575
13	9.249179	0.242782	0.217298	0.964000	0.847438	0.041345	0.045030
14	9.257035	0.252015	0.218294	0.969500	0.848468	0.039504	0.047185
15	9.216902	0.271996	0.217181	0.964500	0.850041	0.039666	0.047419
16	9.247380	0.277831	0.214766	0.975000	0.859892	0.039043	0.044304
17	9.239625	0.189006	0.213583	0.974500	0.855366	0.036408	0.033687
18	9.242975	0.245262	0.216392	0.975500	0.854868	0.031761	0.046215
19	9.254870	0.261946	0.216287	0.962500	0.853082	0.043700	0.046725
20	9.247150	0.216235	0.215364	0.968000	0.849506	0.037057	0.039602
21	9.249555	0.334751	0.216538	0.961000	0.853785	0.049958	0.058391
22	9.240304	0.174370	0.215935	0.963500	0.845950	0.042658	0.032384
23	9.260722	0.290240	0.215117	0.968000	0.851685	0.041392	0.050951
24	9.254620	0.206686	0.216479	0.972500	0.851552	0.035312	0.039160
25	9.269217	0.228161	0.216716	0.965500	0.844974	0.035775	0.043014
26	9.261011	0.242379	0.212420	0.974000	0.850874	0.034344	0.047340
27	9.267850	0.385690	0.212417	0.972000	0.853211	0.034227	0.072887
28	9.292330	0.245041	0.213221	0.973000	0.861776	0.039718	0.046737
29	9.268168	0.175136	0.212220	0.964500	0.854915	0.043587	0.033598
30	9.271634	0.237398	0.211302	0.959500	0.851198	0.044323	0.046018
31	9.294806	0.156340	0.212911	0.977000	0.854202	0.029618	0.034196
32	9.250829	0.231865	0.210566	0.969000	0.851088	0.034506	0.042439
33	9.279159	0.203809	0.211303	0.966000	0.853575	0.040438	0.041297
34	9.269481	0.237357	0.213009	0.964000	0.847564	0.040654	0.043428
35	9.291831	0.146870	0.209492	0.971000	0.859135	0.039040	0.028329
36	9.279017	0.152877	0.211047	0.978000	0.860026	0.028548	0.029330
37	9.303490	0.210840	0.212855	0.969500	0.856014	0.039689	0.039478
38	9.275774	0.254065	0.210093	0.967500	0.856439	0.042060	0.044189
39	9.286774	0.307501	0.210393	0.973500	0.871312	0.038194	0.053979
40	9.316143	0.218735	0.211556	0.960000	0.852920	0.046154	0.041822
41	9.303788	0.209608	0.211071	0.977000	0.857270	0.031179	0.040395
42	9.299319	0.307352	0.209512	0.974000	0.864411	0.034869	0.059895
43	9.333925	0.252216	0.210294	0.971000	0.858002	0.035174	0.046582
44	9.358438	0.315470	0.210653	0.974500	0.858619	0.030975	0.056287
45	9.325405	0.224849	0.208288	0.970500	0.855350	0.033837	0.038456
46	9.309431	0.304684	0.208845	0.971000	0.856088	0.035336	0.052257
47	9.383461	0.224226	0.206599	0.967000	0.853862	0.037307	0.043810
48	9.365286	0.128007	0.207724	0.973000	0.864184	0.033231	0.026132
49	9.378668	0.182875	0.208268	0.971000	0.855485	0.036322	0.038203
