epoch	position	reward
0	0	0.314658
0	1	0.098069
0	2	0.089259
0	3	0.089927
0	4	0.088215
0	5	0.088615
0	6	0.087390
0	7	0.087723
0	8	0.088681
0	9	0.088124
0	10	0.087893
0	11	0.087728
0	12	0.088007
0	13	0.087794
0	14	0.087710
0	15	0.087808
0	16	0.087676
0	17	0.087834
0	18	0.088182
0	19	0.087731
0	0	0.313381
0	1	0.105767
0	2	0.092976
0	3	0.094589
0	4	0.096380
0	5	0.092545
0	6	0.091689
0	7	0.092097
0	8	0.092080
0	9	0.092142
0	10	0.091798
0	11	0.091549
0	12	0.092118
0	13	0.092136
0	14	0.092572
0	15	0.092210
0	16	0.092399
0	17	0.092628
0	18	0.091376
0	19	0.091925
0	0	0.328355
0	1	0.125871
0	2	0.114894
0	3	0.115298
0	4	0.118346
0	5	0.117993
0	6	0.118664
0	7	0.118888
0	8	0.119037
0	9	0.118871
0	10	0.118849
0	11	0.118770
0	12	0.118806
0	13	0.118857
0	14	0.118435
0	15	0.118589
0	16	0.118271
0	17	0.118138
0	18	0.118069
0	19	0.118659
1	0	0.282537
1	1	0.121783
1	2	0.107866
1	3	0.110157
1	4	0.109594
1	5	0.108090
1	6	0.108826
1	7	0.109080
1	8	0.109058
1	9	0.109085
1	10	0.108389
1	11	0.108819
1	12	0.108098
1	13	0.108111
1	14	0.108220
1	15	0.108663
1	16	0.109028
1	17	0.109033
1	18	0.109203
1	19	0.109494
1	0	0.340544
1	1	0.135041
1	2	0.126773
1	3	0.124837
1	4	0.124470
1	5	0.125202
1	6	0.126027
1	7	0.126201
1	8	0.125527
1	9	0.125448
1	10	0.125435
1	11	0.125175
1	12	0.125981
1	13	0.125213
1	14	0.124792
1	15	0.125426
1	16	0.125286
1	17	0.125064
1	18	0.125535
1	19	0.125100
1	0	0.301605
1	1	0.131008
1	2	0.117784
1	3	0.116241
1	4	0.115706
1	5	0.116360
1	6	0.118125
1	7	0.117626
1	8	0.117577
1	9	0.117093
1	10	0.117506
1	11	0.118121
1	12	0.117833
1	13	0.117550
1	14	0.118356
1	15	0.118819
1	16	0.118781
1	17	0.118394
1	18	0.119049
1	19	0.119119
2	0	0.264135
2	1	0.091194
2	2	0.083552
2	3	0.083962
2	4	0.084308
2	5	0.083505
2	6	0.084237
2	7	0.083645
2	8	0.083616
2	9	0.083517
2	10	0.083435
2	11	0.083638
2	12	0.083417
2	13	0.083483
2	14	0.082972
2	15	0.082815
2	16	0.082429
2	17	0.082324
2	18	0.082804
2	19	0.082631
2	0	0.301129
2	1	0.100415
2	2	0.086898
2	3	0.086575
2	4	0.087583
2	5	0.089161
2	6	0.088191
2	7	0.087998
2	8	0.087680
2	9	0.088473
2	10	0.088026
2	11	0.088248
2	12	0.088382
2	13	0.088219
2	14	0.088242
2	15	0.088536
2	16	0.087943
2	17	0.087854
2	18	0.087679
2	19	0.087013
2	0	0.277122
2	1	0.075858
2	2	0.080346
2	3	0.080786
2	4	0.081279
2	5	0.082093
2	6	0.081415
2	7	0.081528
2	8	0.081759
2	9	0.081854
2	10	0.081734
2	11	0.082077
2	12	0.082050
2	13	0.082287
2	14	0.082170
2	15	0.082127
2	16	0.082312
2	17	0.082386
2	18	0.082780
2	19	0.082600
3	0	0.293830
3	1	0.129510
3	2	0.106009
3	3	0.104380
3	4	0.104319
3	5	0.104653
3	6	0.105387
3	7	0.104927
3	8	0.104989
3	9	0.104372
3	10	0.104432
3	11	0.103922
3	12	0.103817
3	13	0.103981
3	14	0.104273
3	15	0.104733
3	16	0.104671
3	17	0.105305
3	18	0.105886
3	19	0.104803
3	0	0.257400
3	1	0.064607
3	2	0.060436
3	3	0.058066
3	4	0.058152
3	5	0.057580
3	6	0.057959
3	7	0.057826
3	8	0.058174
3	9	0.057865
3	10	0.057665
3	11	0.057790
3	12	0.057946
3	13	0.057750
3	14	0.058262
3	15	0.058208
3	16	0.058715
3	17	0.058886
3	18	0.059091
3	19	0.059178
3	0	0.289693
3	1	0.118230
3	2	0.098904
3	3	0.097138
3	4	0.099031
3	5	0.097361
3	6	0.098374
3	7	0.098194
3	8	0.098723
3	9	0.098788
3	10	0.098962
3	11	0.099303
3	12	0.098772
3	13	0.098931
3	14	0.098823
3	15	0.099928
3	16	0.099091
3	17	0.099721
3	18	0.100593
3	19	0.100523
4	0	0.220428
4	1	0.073079
4	2	0.068361
4	3	0.069430
4	4	0.071152
4	5	0.071564
4	6	0.072395
4	7	0.072653
4	8	0.072553
4	9	0.072709
4	10	0.072551
4	11	0.072993
4	12	0.072503
4	13	0.072644
4	14	0.072251
4	15	0.072605
4	16	0.072204
4	17	0.072210
4	18	0.072347
4	19	0.072841
4	0	0.239594
4	1	0.098951
4	2	0.090369
4	3	0.084861
4	4	0.086598
4	5	0.085936
4	6	0.086182
4	7	0.086161
4	8	0.086522
4	9	0.084880
4	10	0.085651
4	11	0.086245
4	12	0.086114
4	13	0.086504
4	14	0.086459
4	15	0.086605
4	16	0.086843
4	17	0.086527
4	18	0.086796
4	19	0.086306
4	0	0.248876
4	1	0.102639
4	2	0.092883
4	3	0.093269
4	4	0.093307
4	5	0.092701
4	6	0.092434
4	7	0.092485
4	8	0.092757
4	9	0.092698
4	10	0.092561
4	11	0.092559
4	12	0.092348
4	13	0.092301
4	14	0.092755
4	15	0.092492
4	16	0.092311
4	17	0.092697
4	18	0.092309
4	19	0.092444
5	0	0.236895
5	1	0.094021
5	2	0.082981
5	3	0.084456
5	4	0.086039
5	5	0.086399
5	6	0.086421
5	7	0.087016
5	8	0.086811
5	9	0.086989
5	10	0.087384
5	11	0.086920
5	12	0.087222
5	13	0.087355
5	14	0.087656
5	15	0.087514
5	16	0.087572
5	17	0.088525
5	18	0.087813
5	19	0.087872
5	0	0.267971
5	1	0.093573
5	2	0.088313
5	3	0.087333
5	4	0.087368
5	5	0.087208
5	6	0.087857
5	7	0.087784
5	8	0.088409
5	9	0.088036
5	10	0.087990
5	11	0.088318
5	12	0.087939
5	13	0.087777
5	14	0.088449
5	15	0.088384
5	16	0.088316
5	17	0.088655
5	18	0.088914
5	19	0.088050
5	0	0.256783
5	1	0.085627
5	2	0.080708
5	3	0.078798
5	4	0.081207
5	5	0.080413
5	6	0.081745
5	7	0.081781
5	8	0.081677
5	9	0.082148
5	10	0.081746
5	11	0.081963
5	12	0.081686
5	13	0.081613
5	14	0.081323
5	15	0.081504
5	16	0.081579
5	17	0.081921
5	18	0.081952
5	19	0.082445
6	0	0.285315
6	1	0.099257
6	2	0.081052
6	3	0.087176
6	4	0.087170
6	5	0.085630
6	6	0.085631
6	7	0.084640
6	8	0.085566
6	9	0.085717
6	10	0.084557
6	11	0.085016
6	12	0.085690
6	13	0.086157
6	14	0.086389
6	15	0.085935
6	16	0.086080
6	17	0.085792
6	18	0.086411
6	19	0.086672
6	0	0.280448
6	1	0.092189
6	2	0.070037
6	3	0.070490
6	4	0.071095
6	5	0.070517
6	6	0.070536
6	7	0.071221
6	8	0.071291
6	9	0.071263
6	10	0.071661
6	11	0.071280
6	12	0.071588
6	13	0.071915
6	14	0.072189
6	15	0.072495
6	16	0.071964
6	17	0.072325
6	18	0.072653
6	19	0.072622
6	0	0.268965
6	1	0.091441
6	2	0.081364
6	3	0.076750
6	4	0.077184
6	5	0.076686
6	6	0.077555
6	7	0.077920
6	8	0.077697
6	9	0.077476
6	10	0.077489
6	11	0.077445
6	12	0.077093
6	13	0.077073
6	14	0.077328
6	15	0.076935
6	16	0.076869
6	17	0.077230
6	18	0.077055
6	19	0.076482
7	0	0.258363
7	1	0.079003
7	2	0.068605
7	3	0.072459
7	4	0.073926
7	5	0.074004
7	6	0.074516
7	7	0.074172
7	8	0.074188
7	9	0.074416
7	10	0.074538
7	11	0.074479
7	12	0.074736
7	13	0.074094
7	14	0.074161
7	15	0.074443
7	16	0.074322
7	17	0.074356
7	18	0.075175
7	19	0.075500
7	0	0.268303
7	1	0.089704
7	2	0.080250
7	3	0.085498
7	4	0.087569
7	5	0.087995
7	6	0.087571
7	7	0.088043
7	8	0.086337
7	9	0.087777
7	10	0.088603
7	11	0.088807
7	12	0.088783
7	13	0.088275
7	14	0.088285
7	15	0.088452
7	16	0.088886
7	17	0.088830
7	18	0.088172
7	19	0.087594
7	0	0.263798
7	1	0.092022
7	2	0.073144
7	3	0.074497
7	4	0.072047
7	5	0.072000
7	6	0.072499
7	7	0.071754
7	8	0.071337
7	9	0.071455
7	10	0.071458
7	11	0.071719
7	12	0.071422
7	13	0.071784
7	14	0.072112
7	15	0.072093
7	16	0.071549
7	17	0.072206
7	18	0.071516
7	19	0.071151
8	0	0.309150
8	1	0.129961
8	2	0.111096
8	3	0.115038
8	4	0.115470
8	5	0.116441
8	6	0.115905
8	7	0.115828
8	8	0.116005
8	9	0.115688
8	10	0.115948
8	11	0.115707
8	12	0.115892
8	13	0.116053
8	14	0.115846
8	15	0.115386
8	16	0.115366
8	17	0.116496
8	18	0.116377
8	19	0.116616
8	0	0.248406
8	1	0.093780
8	2	0.073681
8	3	0.068948
8	4	0.069201
8	5	0.070245
8	6	0.070358
8	7	0.071846
8	8	0.070145
8	9	0.070491
