epoch	nll	pg_loss	d_loss	d_accuracy	real_prob	fake_prob	avg_reward
0	9.085314	0.926452	0.267101	0.962500	0.812646	0.088141	0.171491
1	9.076982	0.622261	0.254396	0.957000	0.823349	0.085422	0.121009
2	9.107910	0.566448	0.246022	0.957000	0.829407	0.078866	0.114950
3	9.088246	0.497309	0.237856	0.953000	0.831355	0.072192	0.100955
4	9.081336	0.444058	0.235591	0.957500	0.835263	0.070877	0.095169
5	9.049715	0.326437	0.231452	0.957500	0.844463	0.066573	0.067997
6	9.058002	0.315569	0.230015	0.961500	0.840299	0.059797	0.069743
7	9.085892	0.368878	0.228568	0.958000	0.839890	0.054690	0.080196
8	9.052791	0.288881	0.226315	0.960500	0.847429	0.053201	0.063047
9	9.065322	0.207322	0.225583	0.966500	0.853767	0.059538	0.052050
10	9.109222	0.349568	0.223743	0.964500	0.856256	0.053544	0.081318
11	9.114354	0.257937	0.224124	0.957500	0.840178	0.050560	0.061872
12	9.073603	0.320510	0.222573	0.955000	0.852109	0.059726	0.077590
13	9.127528	0.235458	0.223226	0.961500	0.845318	0.047096	0.062391
14	9.082367	0.227285	0.220908	0.966000	0.850970	0.046745	0.057635
15	9.115829	0.263736	0.219946	0.961000	0.849086	0.044717	0.062154
16	9.080043	0.174132	0.219827	0.957500	0.845037	0.045199	0.044770
17	9.090097	0.269481	0.218597	0.971500	0.855035	0.040517	0.060326
18	9.066612	0.207110	0.220001	0.959000	0.853828	0.054871	0.052519
19	9.077190	0.186966	0.218794	0.960500	0.847772	0.045853	0.049961
20	9.087524	0.213873	0.218796	0.956500	0.844313	0.049061	0.051150
21	9.141944	0.275089	0.219622	0.963500	0.855028	0.053181	0.068349
22	9.125352	0.266745	0.217245	0.968000	0.847229	0.035400	0.065644
23	9.061810	0.224502	0.217175	0.967000	0.851319	0.044333	0.057803
24	9.092582	0.213339	0.215891	0.968000	0.853543	0.036866	0.052503
25	9.138997	0.331053	0.215779	0.968000	0.853494	0.037614	0.074015
26	9.100792	0.188475	0.214875	0.962500	0.851810	0.041223	0.049931
27	9.093906	0.224362	0.215512	0.970500	0.860419	0.041844	0.059922
28	9.109443	0.223787	0.213836	0.971000	0.850283	0.034758	0.055266
29	9.067310	0.166191	0.215488	0.969000	0.854211	0.035875	0.045225
30	9.064793	0.217311	0.214538	0.964000	0.852471	0.042751	0.056616
31	9.088815	0.331900	0.213280	0.967000	0.860241	0.047822	0.078346
32	9.091530	0.192094	0.212115	0.967500	0.853466	0.038442	0.051681
33	9.076272	0.220362	0.212738	0.970000	0.858108	0.042429	0.062124
34	9.115759	0.169351	0.211525	0.976000	0.863951	0.036145	0.048183
35	9.113369	0.220455	0.211879	0.975500	0.857516	0.037842	0.057431
36	9.082602	0.200201	0.211345	0.964000	0.852013	0.041332	0.055856
37	9.064348	0.249211	0.208591	0.975500	0.863262	0.037049	0.065173
38	9.112200	0.250051	0.209950	0.968000	0.854535	0.042582	0.061272
39	9.102549	0.179882	0.207026	0.966000	0.855814	0.041965	0.050534
40	9.064633	0.221319	0.207193	0.969500	0.865112	0.037523	0.060092
41	9.102832	0.184509	0.209059	0.975500	0.862594	0.035458	0.048797
42	9.099524	0.238544	0.210244	0.975000	0.855840	0.027020	0.064553
43	9.089476	0.193519	0.208987	0.968000	0.859657	0.042028	0.051504
44	9.101110	0.157318	0.209183	0.975500	0.861984	0.029721	0.048118
45	9.055258	0.159075	0.206979	0.969500	0.855846	0.029773	0.049052
46	9.112818	0.169614	0.208570	0.970000	0.855601	0.034821	0.047582
47	9.120300	0.153088	0.207757	0.972500	0.852521	0.029295	0.050436
48	9.078098	0.220236	0.209252	0.973000	0.862270	0.035710	0.058289
49	9.129049	0.189008	0.207786	0.966500	0.859130	0.039951	0.050590
