epoch	position	reward
0	0	0.329888
0	1	0.133407
0	2	0.127201
0	3	0.120486
0	4	0.119066
0	5	0.122616
0	6	0.117631
0	7	0.117922
0	8	0.117916
0	9	0.117878
0	10	0.116818
0	11	0.117821
0	12	0.117728
0	13	0.117701
0	14	0.118033
0	15	0.117326
0	16	0.117393
0	17	0.116843
0	18	0.116563
0	19	0.116764
0	0	0.346133
0	1	0.124264
0	2	0.112968
0	3	0.110990
0	4	0.111932
0	5	0.109257
0	6	0.109706
0	7	0.107314
0	8	0.107070
0	9	0.107837
0	10	0.106465
0	11	0.107192
0	12	0.107104
0	13	0.107830
0	14	0.107790
0	15	0.107672
0	16	0.107398
0	17	0.106926
0	18	0.106648
0	19	0.106895
0	0	0.297652
0	1	0.114706
0	2	0.097447
0	3	0.096679
0	4	0.097005
0	5	0.097554
0	6	0.096260
0	7	0.095097
0	8	0.093228
0	9	0.089400
0	10	0.088671
0	11	0.089187
0	12	0.088652
0	13	0.090167
0	14	0.088426
0	15	0.088286
0	16	0.088671
0	17	0.088835
0	18	0.089180
0	19	0.089268
1	0	0.283955
1	1	0.090330
1	2	0.077633
1	3	0.075240
1	4	0.076094
1	5	0.078126
1	6	0.078148
1	7	0.078598
1	8	0.077287
1	9	0.077033
1	10	0.077062
1	11	0.077508
1	12	0.077827
1	13	0.078058
1	14	0.077461
1	15	0.077403
1	16	0.077164
1	17	0.077272
1	18	0.077144
1	19	0.077647
1	0	0.289324
1	1	0.107470
1	2	0.100042
1	3	0.097748
1	4	0.097361
1	5	0.096183
1	6	0.095330
1	7	0.094883
1	8	0.094743
1	9	0.095841
1	10	0.096634
1	11	0.096145
1	12	0.095821
1	13	0.095773
1	14	0.095023
1	15	0.094793
1	16	0.095060
1	17	0.094797
1	18	0.095182
1	19	0.094904
1	0	0.294027
1	1	0.119476
1	2	0.110482
1	3	0.103428
1	4	0.103871
1	5	0.104827
1	6	0.105106
1	7	0.103679
1	8	0.105472
1	9	0.105020
1	10	0.104405
1	11	0.105673
1	12	0.105009
1	13	0.104000
1	14	0.103704
1	15	0.103692
1	16	0.104321
1	17	0.105039
1	18	0.104787
1	19	0.104694
2	0	0.326068
2	1	0.135256
2	2	0.122040
2	3	0.113821
2	4	0.117656
2	5	0.118018
2	6	0.116616
2	7	0.117596
2	8	0.118462
2	9	0.116557
2	10	0.115292
2	11	0.117522
2	12	0.115834
2	13	0.115911
2	14	0.116375
2	15	0.116421
2	16	0.116111
2	17	0.116468
2	18	0.116356
2	19	0.116362
2	0	0.279730
2	1	0.070250
2	2	0.063273
2	3	0.058968
2	4	0.057323
2	5	0.055736
2	6	0.055436
2	7	0.054893
2	8	0.055524
2	9	0.053551
2	10	0.054723
2	11	0.054867
2	12	0.055870
2	13	0.056088
2	14	0.054895
2	15	0.055722
2	16	0.056470
2	17	0.056509
2	18	0.056713
2	19	0.056350
2	0	0.356021
2	1	0.098242
2	2	0.088921
2	3	0.087821
2	4	0.087803
2	5	0.085090
2	6	0.084386
2	7	0.084311
2	8	0.082733
2	9	0.082551
2	10	0.082592
2	11	0.082720
2	12	0.082758
2	13	0.083141
2	14	0.083228
2	15	0.083178
2	16	0.083244
2	17	0.083467
2	18	0.083583
2	19	0.083571
3	0	0.300679
3	1	0.121527
3	2	0.112260
3	3	0.103378
3	4	0.103630
3	5	0.103623
3	6	0.104607
3	7	0.103759
3	8	0.102594
3	9	0.103014
3	10	0.103364
3	11	0.102896
3	12	0.102948
3	13	0.103563
3	14	0.104240
3	15	0.104348
3	16	0.103732
3	17	0.103892
3	18	0.103906
3	19	0.103804
3	0	0.282202
3	1	0.102133
3	2	0.080658
3	3	0.080042
3	4	0.079602
3	5	0.078209
3	6	0.079671
3	7	0.081472
3	8	0.080676
3	9	0.080374
3	10	0.079985
3	11	0.079210
3	12	0.079271
3	13	0.078902
3	14	0.079374
3	15	0.079521
3	16	0.079573
3	17	0.079231
3	18	0.079229
3	19	0.079320
3	0	0.293345
3	1	0.086264
3	2	0.067205
3	3	0.062877
3	4	0.063998
3	5	0.064102
3	6	0.063171
3	7	0.064700
3	8	0.063901
3	9	0.062333
3	10	0.062229
3	11	0.061850
3	12	0.062273
3	13	0.062361
3	14	0.062398
3	15	0.062588
3	16	0.062142
3	17	0.061959
3	18	0.062634
3	19	0.062009
4	0	0.292899
4	1	0.112048
4	2	0.089259
4	3	0.086828
4	4	0.088335
4	5	0.086275
4	6	0.087746
4	7	0.087021
4	8	0.085954
4	9	0.086547
4	10	0.086217
4	11	0.086022
4	12	0.085585
4	13	0.085489
4	14	0.085264
4	15	0.085311
4	16	0.085396
4	17	0.085232
4	18	0.085342
4	19	0.085431
4	0	0.258480
4	1	0.069661
4	2	0.062379
4	3	0.061142
4	4	0.062793
4	5	0.061685
4	6	0.063084
4	7	0.064060
4	8	0.062333
4	9	0.062136
4	10	0.063568
4	11	0.063843
4	12	0.064440
