epoch	position	reward
0	0	0.237032
0	1	0.133450
0	2	0.128543
0	3	0.127659
0	4	0.126612
0	5	0.127137
0	6	0.126964
0	7	0.126851
0	8	0.127517
0	9	0.127541
0	10	0.127505
0	11	0.127336
0	12	0.127131
0	13	0.127129
0	14	0.127084
0	15	0.127201
0	16	0.127115
0	17	0.127391
0	18	0.126904
0	19	0.126884
0	0	0.263043
0	1	0.108914
0	2	0.115141
0	3	0.110218
0	4	0.110705
0	5	0.109691
0	6	0.109733
0	7	0.109903
0	8	0.109822
0	9	0.109805
0	10	0.109679
0	11	0.109657
0	12	0.109682
0	13	0.109953
0	14	0.109813
0	15	0.110108
0	16	0.110291
0	17	0.110225
0	18	0.110146
0	19	0.110230
0	0	0.199174
0	1	0.062082
0	2	0.040642
0	3	0.039416
0	4	0.039077
0	5	0.039028
0	6	0.039154
0	7	0.039109
0	8	0.039017
0	9	0.039073
0	10	0.039093
0	11	0.039037
0	12	0.039111
0	13	0.039056
0	14	0.039078
0	15	0.039095
0	16	0.039156
0	17	0.039051
0	18	0.039002
0	19	0.039210
1	0	0.240697
1	1	0.120754
1	2	0.122617
1	3	0.121038
1	4	0.120050
1	5	0.120405
1	6	0.119894
1	7	0.120004
1	8	0.119573
1	9	0.119926
1	10	0.119624
1	11	0.119670
1	12	0.119654
1	13	0.119652
1	14	0.119644
1	15	0.119717
1	16	0.119672
1	17	0.119685
1	18	0.119807
1	19	0.119560
1	0	0.232533
1	1	0.104896
1	2	0.084586
1	3	0.082041
1	4	0.082549
1	5	0.082631
1	6	0.083232
1	7	0.083293
1	8	0.083220
1	9	0.083043
1	10	0.083261
1	11	0.083271
1	12	0.083428
1	13	0.083172
1	14	0.083204
1	15	0.083231
1	16	0.083235
1	17	0.083245
1	18	0.083200
1	19	0.083105
1	0	0.179463
1	1	0.079408
1	2	0.078733
1	3	0.080579
1	4	0.081590
1	5	0.080595
1	6	0.080786
1	7	0.080575
1	8	0.080981
1	9	0.080871
1	10	0.080587
1	11	0.080694
1	12	0.080707
1	13	0.080629
1	14	0.080705
1	15	0.080442
1	16	0.080652
1	17	0.080603
1	18	0.080587
1	19	0.080645
2	0	0.223606
2	1	0.115780
2	2	0.108208
2	3	0.105774
2	4	0.105708
2	5	0.105764
2	6	0.105822
2	7	0.106086
2	8	0.106008
2	9	0.105926
2	10	0.106126
2	11	0.106101
2	12	0.105962
2	13	0.106190
2	14	0.106059
2	15	0.105884
2	16	0.105953
2	17	0.106144
2	18	0.106098
2	19	0.106099
2	0	0.243063
2	1	0.108337
2	2	0.093568
2	3	0.090769
2	4	0.091484
2	5	0.091172
2	6	0.091343
2	7	0.091094
2	8	0.090800
2	9	0.091096
2	10	0.091111
2	11	0.090986
2	12	0.090965
2	13	0.090786
2	14	0.091026
2	15	0.090879
2	16	0.091029
2	17	0.090792
2	18	0.091007
2	19	0.090978
2	0	0.267236
2	1	0.093019
2	2	0.095696
2	3	0.092839
2	4	0.092822
2	5	0.092720
2	6	0.092296
2	7	0.092526
2	8	0.092686
2	9	0.092401
2	10	0.092507
2	11	0.092276
2	12	0.092430
2	13	0.092464
2	14	0.092213
2	15	0.092492
2	16	0.092628
2	17	0.092684
2	18	0.092828
2	19	0.093137
3	0	0.223409
3	1	0.113297
3	2	0.096372
3	3	0.097026
3	4	0.096505
3	5	0.097255
3	6	0.097111
3	7	0.096993
3	8	0.096854
3	9	0.097009
3	10	0.096727
3	11	0.096807
3	12	0.096681
3	13	0.096461
3	14	0.096676
3	15	0.096652
3	16	0.096899
3	17	0.097039
3	18	0.096780
3	19	0.096701
3	0	0.171437
3	1	0.084723
3	2	0.073448
3	3	0.069893
3	4	0.069757
3	5	0.069253
3	6	0.069523
3	7	0.069277
3	8	0.069136
3	9	0.069366
3	10	0.069262
3	11	0.069438
3	12	0.069357
3	13	0.069445
3	14	0.069370
3	15	0.069235
3	16	0.069301
3	17	0.069256
3	18	0.069219
3	19	0.069243
3	0	0.222327
3	1	0.098512
3	2	0.097736
3	3	0.096318
3	4	0.095394
3	5	0.095112
3	6	0.095434
3	7	0.095661
3	8	0.095488
3	9	0.096125
3	10	0.095597
3	11	0.095180
3	12	0.095059
3	13	0.095272
3	14	0.095628
3	15	0.095456
3	16	0.095669
3	17	0.095482
3	18	0.095565
3	19	0.095499
4	0	0.176968
4	1	0.069439
4	2	0.073705
4	3	0.074869
4	4	0.073874
4	5	0.074913
