epoch	nll	pg_loss	d_loss	d_accuracy	real_prob	fake_prob	avg_reward
0	8.770655	0.540553	0.264450	0.952000	0.803927	0.088453	0.122976
1	8.702321	0.547985	0.254309	0.956500	0.819407	0.088331	0.126169
2	8.731380	0.416287	0.250264	0.947500	0.820252	0.079723	0.100869
3	8.735874	0.453546	0.245388	0.962500	0.826694	0.076186	0.102020
4	8.736550	0.325215	0.244015	0.957500	0.823881	0.073724	0.078187
5	8.756937	0.315627	0.243276	0.952000	0.827763	0.074943	0.078026
6	8.753873	0.358103	0.240896	0.955500	0.830904	0.067604	0.084833
7	8.731215	0.376653	0.241116	0.959500	0.828512	0.063395	0.091605
8	8.772048	0.257823	0.239921	0.962000	0.834404	0.060686	0.064113
9	8.740309	0.409769	0.241090	0.951000	0.833348	0.065976	0.096447
10	8.756305	0.300573	0.239383	0.959500	0.836748	0.066615	0.072639
11	8.799542	0.239363	0.240422	0.958000	0.836466	0.062209	0.064729
12	8.789557	0.235700	0.239049	0.951000	0.833045	0.070616	0.063593
13	8.786945	0.357020	0.238134	0.958000	0.837426	0.064523	0.088028
14	8.805126	0.412873	0.238334	0.954000	0.840328	0.067866	0.098304
15	8.799219	0.262376	0.238951	0.961000	0.838673	0.068412	0.066477
16	8.792338	0.267750	0.238450	0.957000	0.834788	0.067229	0.069490
17	8.827286	0.272915	0.239126	0.963000	0.834300	0.062721	0.073058
18	8.832172	0.208042	0.239865	0.951000	0.832745	0.070331	0.056247
19	8.817592	0.262343	0.235989	0.957000	0.838736	0.065691	0.066091
20	8.863463	0.323389	0.239333	0.955000	0.841638	0.069748	0.075912
21	8.856144	0.197827	0.238177	0.957500	0.842971	0.069846	0.055838
22	8.850184	0.216620	0.236772	0.958500	0.841799	0.064223	0.059542
23	8.847630	0.323599	0.238151	0.963500	0.836128	0.054498	0.085901
24	8.806154	0.340449	0.236014	0.960500	0.840833	0.064181	0.085455
25	8.819891	0.309041	0.236559	0.964000	0.837745	0.054834	0.081112
26	8.835362	0.326177	0.236091	0.957500	0.847838	0.069047	0.091394
27	8.852230	0.217346	0.236073	0.963500	0.844400	0.063206	0.060907
28	8.846595	0.297555	0.238202	0.961500	0.837354	0.052861	0.077023
29	8.844755	0.252791	0.234775	0.961500	0.844954	0.061542	0.073012
30	8.849360	0.334777	0.234417	0.959000	0.840217	0.066092	0.097001
31	8.873683	0.284216	0.233288	0.968500	0.849409	0.055052	0.073019
32	8.858620	0.239231	0.230212	0.963000	0.845906	0.059507	0.064092
33	8.855237	0.304390	0.229707	0.966000	0.844470	0.057572	0.084681
34	8.845336	0.243830	0.228142	0.963500	0.841194	0.057319	0.064019
35	8.828558	0.261307	0.228004	0.966000	0.845943	0.055763	0.073659
36	8.870338	0.214134	0.227715	0.972000	0.849198	0.048008	0.059644
37	8.847185	0.218335	0.226074	0.963000	0.837515	0.050469	0.061485
38	8.839281	0.288372	0.226396	0.972500	0.848443	0.042395	0.077453
39	8.837552	0.252021	0.226421	0.963000	0.846424	0.056139	0.067936
40	8.805373	0.144612	0.224289	0.963000	0.849277	0.058185	0.044691
41	8.816089	0.115161	0.223723	0.967000	0.852751	0.054474	0.041942
42	8.781408	0.175096	0.222653	0.973000	0.859457	0.048292	0.053467
43	8.778780	0.140646	0.221182	0.966500	0.848536	0.052992	0.045458
44	8.831869	0.194976	0.222788	0.963500	0.846739	0.057001	0.056996
45	8.850370	0.178009	0.220866	0.974500	0.853317	0.042104	0.055185
46	8.794737	0.129226	0.223312	0.968500	0.848027	0.041554	0.042680
47	8.814487	0.276523	0.219373	0.964000	0.850793	0.053731	0.080610
48	8.825188	0.222046	0.218694	0.972000	0.849321	0.039234	0.064885
49	8.800575	0.186532	0.219288	0.969000	0.854317	0.049779	0.054586
